,level,name,country_code,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
30,dma,Albany-Schenectady-Troy,None,AGE_13_17,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073333B10420B0DB5D8D53BE8E', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-03 23:48:13.873428
31,dma,Albany-Schenectady-Troy,None,AGE_25_34,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040733332FFB4A838719AE54C0B7', 'data': {'user_count': {'lower_end': 74000, 'upper_end': 92000}, 'user_count_stage': 2}}",74000,92000,2,2025-08-03 23:48:13.873428
32,dma,Albany-Schenectady-Troy,None,AGE_35_44,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040733346BB86B5BE8BCDC516CB7', 'data': {'user_count': {'lower_end': 74000, 'upper_end': 91000}, 'user_count_stage': 2}}",74000,91000,2,2025-08-03 23:48:13.873428
33,dma,Albany-Schenectady-Troy,None,AGE_18_24,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073333424B7E235D3FFA516E6D', 'data': {'user_count': {'lower_end': 46000, 'upper_end': 57000}, 'user_count_stage': 2}}",46000,57000,2,2025-08-03 23:48:13.873428
34,dma,Albany-Schenectady-Troy,None,AGE_45_54,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073334FE2A0BC3D7FDDE53AE78', 'data': {'user_count': {'lower_end': 46000, 'upper_end': 57000}, 'user_count_stage': 2}}",46000,57000,2,2025-08-03 23:48:13.873428
35,dma,Albany-Schenectady-Troy,None,AGE_55_100,532,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['532'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073334EA67C4A8E123255A8EE8', 'data': {'user_count': {'lower_end': 69000, 'upper_end': 86000}, 'user_count_stage': 2}}",69000,86000,2,2025-08-03 23:48:13.873428
36,dma,Albuquerque-Santa Fe,None,AGE_13_17,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073335424B7E235D3FFA516EAE', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-03 23:48:13.873428
37,dma,Albuquerque-Santa Fe,None,AGE_18_24,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080407333513CC909FF927B654C4AE', 'data': {'user_count': {'lower_end': 73000, 'upper_end': 90000}, 'user_count_stage': 2}}",73000,90000,2,2025-08-03 23:48:13.873428
38,dma,Albuquerque-Santa Fe,None,AGE_25_34,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073336FE2A0BC3D7FDDE53AEA9', 'data': {'user_count': {'lower_end': 80000, 'upper_end': 99000}, 'user_count_stage': 2}}",80000,99000,2,2025-08-03 23:48:13.873428
39,dma,Albuquerque-Santa Fe,None,AGE_45_54,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073336FE2A0BC3D7FDDE53AEC1', 'data': {'user_count': {'lower_end': 58000, 'upper_end': 72000}, 'user_count_stage': 2}}",58000,72000,2,2025-08-03 23:48:13.873428
40,dma,Albuquerque-Santa Fe,None,AGE_55_100,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040733366CB8D9CDD11E3D580B2E', 'data': {'user_count': {'lower_end': 60000, 'upper_end': 74000}, 'user_count_stage': 2}}",60000,74000,2,2025-08-03 23:48:13.873428
41,dma,Albuquerque-Santa Fe,None,AGE_13_17,790,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073337E693CA6E9218665C11DA', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-08-03 23:48:13.873428
42,dma,Albuquerque-Santa Fe,None,AGE_35_44,790,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073336D68AA1A3E74D1F58F094', 'data': {'user_count': {'lower_end': 80000, 'upper_end': 99000}, 'user_count_stage': 2}}",80000,99000,2,2025-08-03 23:48:13.873428
43,dma,Albuquerque-Santa Fe,None,AGE_18_24,790,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['790'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804073337369589029A2C2E59B84B', 'data': {'user_count': {'lower_end': 54000, 'upper_end': 68000}, 'user_count_stage': 2}}",54000,68000,2,2025-08-03 23:48:13.873428
