iso3,Year,Month,Country,Audience_Type,FB_all,FB_age_18_plus_men,FB_age_18_plus_women,FB_age_18_plus_ratio,FB_age_14_15_men,FB_age_14_15_women,FB_age_14_15_ratio,FB_age_15_16_men,FB_age_15_16_women,FB_age_15_16_ratio,FB_age_16_17_men,FB_age_16_17_women,FB_age_16_17_ratio,FB_age_17_18_men,FB_age_17_18_women,FB_age_17_18_ratio,FB_age_18_19_men,FB_age_18_19_women,FB_age_18_19_ratio,FB_age_13_14_men,FB_age_13_14_women,FB_age_13_14_ratio,FB_age_15_19_men,FB_age_15_19_women,FB_age_15_19_ratio,FB_age_20_24_men,FB_age_20_24_women,FB_age_20_24_ratio,FB_age_25_29_men,FB_age_25_29_women,FB_age_25_29_ratio,FB_age_30_34_men,FB_age_30_34_women,FB_age_30_34_ratio,FB_age_35_39_men,FB_age_35_39_women,FB_age_35_39_ratio,FB_age_40_44_men,FB_age_40_44_women,FB_age_40_44_ratio,FB_age_45_49_men,FB_age_45_49_women,FB_age_45_49_ratio,FB_age_50_54_men,FB_age_50_54_women,FB_age_50_54_ratio,FB_age_55_59_men,FB_age_55_59_women,FB_age_55_59_ratio,FB_age_60_64_men,FB_age_60_64_women,FB_age_60_64_ratio,FB_age_18_23_men,FB_age_18_23_women,FB_age_18_23_ratio,FB_age_20_plus_men,FB_age_20_plus_women,FB_age_20_plus_ratio,FB_age_20_64_men,FB_age_20_64_women,FB_age_20_64_ratio,FB_age_21_plus_men,FB_age_21_plus_women,FB_age_21_plus_ratio,FB_age_25_plus_men,FB_age_25_plus_women,FB_age_25_plus_ratio,FB_age_25_49_men,FB_age_25_49_women,FB_age_25_49_ratio,FB_age_25_64_men,FB_age_25_64_women,FB_age_25_64_ratio,FB_age_50_plus_men,FB_age_50_plus_women,FB_age_50_plus_ratio,FB_age_60_plus_men,FB_age_60_plus_women,FB_age_60_plus_ratio,FB_age_65_plus_men,FB_age_65_plus_women,FB_age_65_plus_ratio,FB_android_device_users_women,FB_android_device_users_men,FB_android_device_users_ratio,FB_iOS_device_users_women,FB_iOS_device_users_men,FB_iOS_device_users_ratio,FB_mobile_device_users_women,FB_mobile_device_users_men,FB_mobile_device_users_ratio
LCA,2025,1,LC,mau_upper,99396.29629629628,46363.15789473684,50516.66666666666,1.0895864078404662,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,4733.333333333333,4430.0,0.9359154929577466,7100.0,7026.666666666667,0.9896713615023476,7506.896551724138,7706.666666666667,1.0266115449395192,6033.333333333333,6500.0,1.0773480662983426,5100.0,5736.666666666667,1.1248366013071895,4200.0,4500.0,1.0714285714285714,3300.0,4000.0,1.2121212121212122,2800.0,3265.5172413793102,1.166256157635468,2000.0,2400.0,1.2,4000.0,3833.3333333333335,0.9583333333333334,45433.333333333336,49493.10344827586,1.08935664229514,42691.66666666666,46062.5,1.078957642006637,44740.74074074074,48686.66666666666,1.0881953642384106,40762.5,45018.51851851852,1.104410144581871,30131.03448275862,32059.25925925926,1.0639946423878677,37685.18518518518,41413.79310344828,1.0989409472168097,10970.0,12679.310344827589,1.1558168044510106,4756.666666666667,5533.333333333333,1.163279607568325,2770.0,3136.6666666666665,1.1323706377858005,,,,8516.666666666666,6537.931034482759,1.3026547116736988,,,
LIE,2025,1,LI,mau_upper,11726.666666666666,5408.333333333333,6275.0,1.160246533127889,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,5400.0,6170.0,1.1425925925925926,4566.666666666667,5483.333333333333,1.200729927007299,5283.333333333333,6178.260869565217,1.16938691537512,5204.166666666667,5962.5,1.1457165732586068,2773.333333333333,3410.0,1.2295673076923077,4378.571428571428,5162.068965517241,1.178939078584688,2343.333333333333,2500.0,1.0668563300142246,1200.0,1200.0,1.0,1000.0,1000.0,1.0,,,,1833.3333333333333,1520.0,1.2061403508771928,,,
LKA,2025,1,LK,mau_upper,9044444.444444444,5300000.0,3600000.0,0.6792452830188679,1383.3333333333333,1000.0,0.7228915662650602,1000.0,1000.0,1.0,1000.0,1000.0,1.0,144862.96296296295,76951.85185185185,0.5312044588755658,313870.3703703704,171476.66666666666,0.5463295769661927,1280.0,1000.0,0.78125,315062.962962963,171806.66666666666,0.5453089917359257,941596.2962962964,665440.7407407408,0.7067155460978402,843985.1851851852,603193.3333333334,0.7146965893731679,771037.5,531455.5555555555,0.6892732915786268,673781.4814814815,444759.25925925927,0.6600942167204447,586670.3703703703,366795.8333333333,0.6252162233824281,413626.6666666667,261440.74074074076,0.6320693557976775,275137.037037037,182817.85714285716,0.6644610958656485,186544.44444444444,134910.0,0.7232056703794151,127434.78260869563,97706.66666666669,0.7667189810076197,999947.8260869564,674986.6666666666,0.6750218851998074,4950000.0,3400000.0,0.6868686868686869,4800000.0,3270000.0,0.68125,4765517.24137931,3300000.0,0.6924746743849494,4033333.3333333335,2700000.0,0.6694214876033058,3300000.0,2200000.0,0.6666666666666666,3900000.0,2600000.0,0.6666666666666666,752806.6666666666,526637.5,0.6995654041320923,296966.6666666667,218100.0,0.7344258614883825,168255.55555555556,119676.19047619047,0.7112763087140687,,,,360517.2413793103,603213.3333333334,0.5976612608794738,,,
LBR,2025,1,LR,mau_upper,1100000.0,579207.1428571428,488413.7931034483,0.8432454591187801,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,20703.33333333333,20633.33333333333,0.9966189019481564,49816.66666666666,48103.44827586207,0.9656095338078704,1000.0,1000.0,1.0,49863.333333333336,48226.66666666666,0.9671769503309045,134283.33333333334,120560.0,0.8978031525381656,103791.66666666669,98700.0,0.9509433962264152,73951.85185185185,68160.0,0.9216807732759053,68464.28571428571,53766.66666666666,0.7853242914275779,47362.96296296296,32375.86206896552,0.6835691866297068,35210.71428571428,22929.166666666668,0.6511985664536634,21966.666666666668,14037.037037037036,0.6390153431124599,16058.333333333334,9412.5,0.5861442656979761,9883.333333333334,5912.5,0.5982293423271501,151863.33333333334,138296.66666666666,0.910665291160912,527520.8333333334,441120.0,0.8362134196911654,507403.7037037037,427060.0,0.8416572383740027,495629.6296296296,418206.6666666667,0.8437886713495741,393755.5555555556,320223.3333333333,0.8132541339804729,328355.5555555556,276540.0,0.8421968056307526,377000.0,308053.5714285714,0.8171182266009852,67541.66666666667,43988.46153846154,0.6512788876761733,28651.85185185185,20292.85714285714,0.7082563894223667,18903.571428571428,14367.857142857143,0.7600604572076328,,,,46970.37037037037,35816.666666666664,1.3114109921927513,,,
LSO,2025,1,LS,mau_upper,700580.0,332560.0,373510.0,1.123135674765456,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,12916.666666666666,16582.758620689656,1.2838264738598444,30296.666666666668,37563.333333333336,1.2398503685774014,1000.0,1000.0,1.0,30330.0,37613.333333333336,1.2401362787119463,90160.0,96363.33333333331,1.0688036083998815,58856.66666666666,63483.333333333336,1.0786090502350345,40050.0,43093.333333333336,1.0759883478984604,41423.333333333336,44933.333333333336,1.0847348515329525,20130.0,22716.666666666668,1.1284980957112103,12482.758620689656,14500.0,1.1616022099447514,8450.0,10763.333333333334,1.2737672583826432,5573.333333333333,7046.666666666667,1.264354066985646,3976.6666666666665,5585.185185185185,1.4044891496693677,90530.0,105896.55172413791,1.1697398842829771,300450.0,334616.6666666667,1.1137183114217564,279093.3333333333,306724.1379310345,1.099002022970934,284386.6666666667,313503.3333333333,1.102384078015847,213256.66666666663,236783.3333333333,1.1103208965722058,172833.33333333334,187833.3333333333,1.0867888138862103,191203.3333333333,209383.3333333333,1.09508202437196,40716.66666666666,50879.31034482759,1.249594195943371,26383.33333333333,33437.93103448276,1.2673884157100226,22480.0,28100.0,1.25,,,,8533.333333333334,5023.333333333333,1.6987392169873925,,,
LTU,2025,1,LT,mau_upper,1900000.0,859493.3333333334,1000000.0,1.1634761564952996,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,6306.666666666667,8356.666666666666,1.3250528541226214,17020.0,21806.666666666668,1.281237759498629,1000.0,1000.0,1.0,17020.0,21806.666666666668,1.281237759498629,95556.66666666669,103740.0,1.085638539086755,105006.66666666669,96393.33333333331,0.9179734620024124,113400.0,106893.10344827586,0.9426199598613392,105766.66666666669,103810.0,0.9815001575795776,91206.66666666669,95916.66666666669,1.0516409619179885,77076.66666666667,86093.33333333333,1.1169830904294424,70390.0,87365.5172413793,1.2411637624858547,61360.0,90263.33333333331,1.4710451977401129,52860.0,89293.10344827586,1.689237674012029,73213.33333333333,85066.66666666667,1.1619012930249502,842816.6666666666,991283.3333333334,1.1761553520931798,763726.6666666666,843506.6666666666,1.104461456542044,831566.6666666666,981593.3333333334,1.1804144786948332,747583.3333333334,900993.3333333334,1.2052078920967562,494013.3333333333,485676.6666666667,0.983124612021268,676423.3333333334,740441.3793103448,1.0946419835364611,257437.93103448275,419863.3333333333,1.630930343660563,128200.0,246166.66666666663,1.9201768070722829,75136.66666666667,161443.33333333334,2.148662437336409,,,,184860.0,129523.33333333331,1.4272331883573102,,,
LUX,2025,1,LU,mau_upper,351864.28571428574,174958.33333333334,173688.88888888888,0.9927443041994124,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,2063.333333333333,2300.0,1.1147011308562196,1000.0,1000.0,1.0,2066.6666666666665,2300.0,1.1129032258064515,13426.08695652174,13203.333333333334,0.9834088946459412,20006.666666666668,19010.0,0.9501832722425856,22996.153846153848,21958.62068965517,0.9548823179980508,21443.33333333333,21966.666666666668,1.0244054096067154,19790.47619047619,20635.714285714286,1.0427093358999038,17944.444444444445,18262.068965517243,1.0177004377068433,16155.172413793103,15688.888888888889,0.9711371990987786,14513.793103448275,13444.827586206897,0.9263483012592064,10375.0,10382.758620689656,1.0007478188616536,10265.51724137931,10768.96551724138,1.0490426603963725,172679.16666666666,171585.1851851852,0.9936646585537836,157158.33333333334,154118.5185185185,0.9806576288362172,171308.69565217392,169937.03703703705,0.9919930590218148,157912.5,158662.96296296295,1.0047523974540518,101980.0,101463.33333333331,0.9949336471203504,143354.16666666666,141277.77777777778,0.985515671171826,56718.51851851852,56981.48148148148,1.004636280527622,25303.44827586207,26960.714285714286,1.065495658606861,15151.724137931034,16300.0,1.0757851615839782,,,,54785.18518518518,50095.833333333336,1.0936076224273843,,,
LVA,2025,1,LV,mau_upper,994644.4444444444,434889.6551724138,559655.1724137932,1.2868900553449945,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,2600.0,3700.0,1.4230769230769231,7400.0,9846.42857142857,1.3305984555984556,1000.0,1000.0,1.0,7400.0,9848.275862068966,1.330848089468779,41481.48148148148,48144.8275862069,1.160634236453202,43579.31034482759,41350.0,0.9488447539167588,54578.57142857143,55885.18518518518,1.0239400505072538,62210.0,64175.0,1.0315865616460376,52080.0,56121.42857142857,1.0776003949967083,41337.93103448276,52427.58620689655,1.2682682682682682,37551.72413793104,51327.58620689655,1.366850321395776,29317.241379310344,47017.24137931035,1.603740296400847,23893.103448275862,45141.379310344826,1.8893058161350844,33972.41379310345,43418.51851851852,1.2780522097412068,427343.3333333333,549689.2857142857,1.286294281056494,387386.2068965517,466948.14814814815,1.2053814509530092,422516.6666666667,541246.6666666666,1.281006666403692,380823.3333333333,501300.0,1.3163584164135602,250103.3333333333,272362.962962963,1.0890017311363156,343406.6666666667,418311.1111111111,1.2181216956895935,130255.1724137931,229713.3333333333,1.7635640034591695,62024.137931034486,131662.06896551725,2.122755323289042,36982.75862068965,84796.55172413793,2.292867132867133,,,,102476.66666666669,67953.33333333333,1.5080447365839302,,,
LBY,2025,1,LY,mau_upper,7032142.857142857,4256666.666666667,2700000.0,0.634299138606108,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,98773.33333333331,77279.31034482758,0.7823904260072987,223840.0,169070.37037037036,0.7553179519762794,1000.0,1000.0,1.0,224233.3333333333,169529.62962962964,0.7560411608278413,818410.0,530059.2592592592,0.6476695779123657,771820.0,473225.9259259259,0.6131299084319218,621679.3103448276,386979.3103448276,0.6224741661905739,553366.6666666666,327240.7407407408,0.5913633047540644,383550.0,242910.0,0.6333202972233085,285880.0,184596.66666666663,0.6457138193181288,203510.0,135603.44827586206,0.6663232680254634,140165.5172413793,90600.0,0.6463786656170045,84960.0,49523.333333333336,0.5829017576898933,766953.3333333334,546762.9629629629,0.71290251857518,4040000.0,2500000.0,0.6188118811881188,3900000.0,2400000.0,0.6153846153846154,3900000.0,2400000.0,0.6153846153846154,3200000.0,2000000.0,0.625,2660000.0,1600000.0,0.6015037593984962,3100000.0,1900000.0,0.6129032258064516,543114.8148148148,344000.0,0.6333835693973718,208246.66666666663,119383.33333333331,0.5732784838492813,121656.66666666669,71465.38461538461,0.587435005195369,,,,501410.0,474613.7931034483,1.056458972086197,,,
MAR,2025,1,MA,mau_upper,23233333.33333333,13956666.666666666,9148148.148148147,0.6554679829100655,1000.0,1000.0,1.0,1000.0,1000.0,1.0,2220.689655172414,1803.3333333333333,0.8120600414078674,453474.0740740741,410848.14814814815,0.9060014047926296,963814.8148148148,878565.3846153846,0.9115499898019208,1000.0,1000.0,1.0,963655.1724137932,880366.6666666666,0.9135702187552184,3000000.0,2500000.0,0.8333333333333334,2750000.0,1900000.0,0.6909090909090909,2200000.0,1300000.0,0.5909090909090909,1800000.0,912648.1481481482,0.5070267489711935,1100000.0,542676.6666666666,0.4933424242424242,726720.0,355056.6666666667,0.4885742330838103,540080.0,254975.0,0.4721059842986224,379056.6666666667,186955.1724137931,0.493211672169842,291396.5517241379,139646.66666666666,0.4792323925605979,2970000.0,2600000.0,0.8754208754208754,13070000.0,8263333.333333333,0.6322366743177761,12642307.692307692,8033333.333333333,0.6354325119156272,12637037.037037035,7818518.518518519,0.6186987104337632,10248148.148148147,5840000.0,0.5698590531261294,8551724.137931034,5023333.333333333,0.5874059139784946,9746153.846153846,5600000.0,0.574585635359116,1700000.0,817508.3333333334,0.4808872549019608,800508.3333333334,375166.6666666667,0.4686605386160877,507914.8148148148,238751.85185185185,0.470062783931397,,,,834782.1428571428,1100000.0,0.7588928571428571,,,
MCO,2025,1,MC,mau_upper,10620.833333333334,4622.222222222223,5737.037037037037,1.2411858974358974,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,4600.0,5708.333333333333,1.240942028985507,3800.0,4666.666666666667,1.2280701754385963,4600.0,5670.37037037037,1.2326892109500804,4428.571428571428,5477.777777777777,1.2369175627240143,2266.6666666666665,2800.0,1.2352941176470589,3600.0,4469.2307692307695,1.2414529914529917,2200.0,2643.333333333333,1.2015151515151516,1200.0,1500.0,1.25,1000.0,1000.0,1.0,,,,1963.3333333333333,1600.0,1.2270833333333333,,,
MDA,2025,1,MD,mau_upper,1500000.0,646725.925925926,851246.6666666666,1.3162402070829704,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,9081.481481481482,12944.827586206897,1.4254092366541036,20411.11111111111,28970.37037037037,1.4193431319179823,1000.0,1000.0,1.0,20453.846153846152,29010.344827586207,1.4183320148876295,70979.31034482758,84633.33333333333,1.192366239150149,61944.8275862069,69307.4074074074,1.118857055675136,72881.48148148147,85582.14285714286,1.1742645884453995,84870.0,96337.93103448275,1.1351234951629876,72572.22222222222,85786.20689655172,1.18208047472857,60792.59259259259,72417.24137931035,1.1912181779221271,53482.75862068965,69336.66666666667,1.2964302600472817,47366.66666666666,67096.42857142857,1.4165326229013773,44196.66666666666,72655.1724137931,1.643906156130774,67068.0,86460.0,1.2891393809268206,626003.448275862,819129.6296296297,1.3085065775367142,573408.3333333334,707872.4137931034,1.234499697062483,615063.3333333334,803951.8518518518,1.307104176564774,557737.0370370371,735421.4285714285,1.3185809435900742,354748.14814814815,412546.6666666667,1.1629283163851245,498451.724137931,624346.6666666666,1.2525719872801526,200300.0,323522.22222222225,1.615188328618184,102303.57142857143,186860.0,1.826524698900332,58616.66666666666,114296.55172413791,1.949898522447619,,,,150175.8620689655,94700.0,1.5858063576448311,,,
MNE,2025,1,ME,mau_upper,347979.1666666667,185392.59259259255,160146.66666666666,0.8638245165414735,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1300.0,1000.0,0.7692307692307693,3100.0,2200.0,0.7096774193548387,1000.0,1000.0,1.0,3100.0,2200.0,0.7096774193548387,16000.0,12553.333333333334,0.7845833333333334,24707.40740740741,19900.0,0.8054264727926848,26339.285714285717,21200.0,0.8048813559322034,23629.166666666668,20800.0,0.8802680303297478,21666.666666666668,19826.666666666668,0.9150769230769232,17657.69230769231,16100.0,0.9117839250707906,14800.0,12700.0,0.8581081081081081,11600.0,10300.0,0.8879310344827587,9200.0,8500.0,0.9239130434782608,12620.0,10123.333333333334,0.8021658742736397,181455.1724137931,158130.0,0.8714549047926723,167233.33333333334,144300.0,0.8628662547339047,178914.2857142857,156760.0,0.8761737464068988,164826.66666666666,145343.33333333334,0.8817950169875426,114496.66666666669,99630.0,0.8701563364290081,151113.33333333334,131300.0,0.868884281113513,48633.333333333336,44352.0,0.911967100753941,22744.82758620689,21617.241379310344,0.950424499696786,13820.0,12900.0,0.9334298118668596,,,,32865.51724137931,34551.851851851854,0.9511940888811676,,,
MAF,2025,1,MF,mau_upper,15593.333333333334,7090.0,8266.666666666666,1.1659614480488951,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,6946.666666666667,8133.333333333333,1.1708253358925145,6263.333333333333,7220.0,1.1527408195848856,6880.0,7930.0,1.1526162790697674,6377.777777777777,7545.833333333333,1.183144599303136,3853.3333333333335,4610.0,1.1963667820069204,5696.428571428572,6589.6551724137935,1.1568046697654308,2512.5,2779.1666666666665,1.1061359867330016,1200.0,1256.6666666666667,1.0472222222222225,1000.0,1000.0,1.0,,,,1326.6666666666667,1000.0,1.3266666666666669,,,
MDG,2025,1,MG,mau_upper,4256666.666666667,2273333.333333333,2000000.0,0.879765395894428,1000.0,1000.0,1.0,3770.0,1000.0,0.2652519893899204,1000.0,1000.0,1.0,95375.0,98687.5,1.0347313237221494,218762.96296296292,218361.53846153847,0.9981650253041578,1000.0,1000.0,1.0,219177.77777777775,218914.8148148148,0.998800229815134,763122.2222222222,677674.074074074,0.8880282271176404,482555.5555555556,393689.28571428574,0.8158424064997862,280877.7777777777,225921.42857142855,0.8043407006380227,191562.5,152395.83333333334,0.7955410549211529,104846.42857142857,83485.18518518518,0.7962616020660099,67966.66666666667,51613.333333333336,0.7593918587542913,49188.88888888889,40053.333333333336,0.8142760334312176,31672.41379310345,26128.571428571428,0.8249630608912045,27360.714285714286,23012.5,0.8410781882260802,745750.0,687274.074074074,0.9215877627543736,2056666.6666666667,1766666.6666666667,0.8589951377633711,2000000.0,1700000.0,0.85,1900000.0,1600000.0,0.8421052631578947,1300000.0,1073333.3333333333,0.8256410256410256,1100000.0,922732.1428571428,0.8388474025974025,1200000.0,998383.3333333334,0.8319861111111111,185770.3703703704,153315.38461538462,0.8252951442671926,103625.0,87880.76923076923,0.8480653243017537,75454.16666666667,64307.69230769231,0.8522748994337707,,,,58916.0,51754.16666666666,1.138381772804122,,,
MHL,2025,1,MH,mau_upper,24934.48275862069,11977.777777777776,12740.74074074074,1.0636982065553495,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1100.0,1400.0,1.2727272727272727,1000.0,1000.0,1.0,1100.0,1400.0,1.2727272727272727,2560.0,2900.0,1.1328125,1700.0,1900.0,1.1176470588235294,1300.0,1300.0,1.0,1263.3333333333333,1300.0,1.029023746701847,1100.0,1100.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,3000.0,3600.0,1.2,10803.333333333334,11223.333333333334,1.038876889848812,10306.666666666666,10774.074074074077,1.045350007187006,10244.444444444443,10570.37037037037,1.031814895155459,8259.25925925926,8293.333333333334,1.0041255605381167,6240.0,6496.2962962962965,1.0410731244064575,7781.481481481482,7889.6551724137935,1.0139014262502255,2000.0,1900.0,0.95,1000.0,1000.0,1.0,1000.0,1000.0,1.0,,,,2940.0,2700.0,1.0888888888888888,,,
MKD,2025,1,MK,mau_upper,1100000.0,585770.0,481280.0,0.8216194069344623,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,5676.666666666667,4333.333333333333,0.7633587786259541,13333.333333333334,10300.0,0.7725,1000.0,1000.0,1.0,13351.851851851852,10300.0,0.7714285714285715,60717.24137931035,47136.66666666666,0.7763308344691806,72944.44444444444,55807.142857142855,0.7650636492220652,77166.66666666667,57613.333333333336,0.746609071274298,66666.66666666667,51756.66666666666,0.7763499999999999,62036.66666666666,50946.42857142857,0.8212309156643153,55007.40740740741,44075.86206896552,0.8012713950054329,49027.58620689655,40366.66666666666,0.8233459933417733,42882.142857142855,35979.31034482759,0.839027808491024,34606.89655172414,33003.57142857143,0.95367035813927,50325.92592592593,39160.71428571428,0.778141952983725,572986.2068965518,468593.3333333333,0.81780909853199,524266.6666666667,416123.3333333333,0.7937245676500508,566123.3333333334,460596.6666666667,0.8135977437189776,514126.6666666667,422506.6666666667,0.8217948884191963,337336.6666666667,261550.0,0.7753381883578225,461570.0,371027.5862068966,0.8038381745063513,178490.0,164146.66666666666,0.9196406894877396,87207.14285714286,86129.62962962964,0.9876442090382628,52093.333333333336,53707.142857142855,1.0309791948517313,,,,89827.58620689655,112159.25925925926,0.8008931834977403,,,
MLI,2025,1,ML,mau_upper,2500000.0,1873333.3333333333,609214.8148148148,0.3252036378015026,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,27362.068965517243,13370.833333333334,0.4886630959882377,70006.89655172414,32324.13793103448,0.4617279085804354,1000.0,1000.0,1.0,70175.0,32518.51851851852,0.4633917850875457,378790.0,162157.6923076923,0.4280939103664096,431803.7037037037,151781.4814814815,0.3515057424927307,338365.3846153846,96262.96296296296,0.284494121857009,264023.3333333333,67751.85185185185,0.2566131220164324,150060.7142857143,32296.296296296296,0.2152215284994874,85163.33333333333,15946.666666666666,0.1872480331911229,52912.5,9370.37037037037,0.1770918095038104,31936.666666666668,5893.333333333333,0.1845318860244233,25154.166666666668,5400.0,0.2146761636574457,312284.6153846154,140233.33333333334,0.4490561699961409,1800000.0,576570.3703703703,0.3203168724279835,1760000.0,548133.3333333334,0.3114393939393939,1760000.0,550011.1111111111,0.3125063131313131,1400000.0,411422.2222222223,0.2938730158730159,1300000.0,363366.6666666667,0.2795128205128205,1400000.0,383822.2222222223,0.2741587301587301,162059.25925925927,49951.72413793104,0.3082312258259754,77525.0,34707.40740740741,0.4476930978059646,51546.42857142857,29287.5,0.5681770941592185,,,,60017.857142857145,109453.57142857143,0.5483407837635005,,,
MMR,2025,1,MM,mau_upper,14289285.714285716,7237037.037037037,7104166.666666667,0.9816402251791198,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1066.6666666666667,1136.6666666666667,1.065625,249250.0,238520.8333333333,0.9569541959210968,555259.2592592592,542366.6666666666,0.9767809498399146,1000.0,1000.0,1.0,556040.7407407408,545366.6666666666,0.980803431669675,1900000.0,1966666.6666666667,1.0350877192982455,1853333.3333333333,1700000.0,0.9172661870503598,1200000.0,1100000.0,0.9166666666666666,675483.3333333334,630158.3333333334,0.9328998988378692,399196.2962962963,382041.6666666667,0.9570270821929248,248607.40740740745,245635.7142857143,0.9880466428869384,177911.11111111112,194420.8333333333,1.092797589308019,129279.16666666669,145395.83333333334,1.1246656138202211,91051.85185185184,95129.16666666669,1.0447801415554834,1850000.0,1900000.0,1.027027027027027,6700000.0,6555555.555555556,0.9784411276948592,6551851.851851852,6454166.666666667,0.9850904465799888,6348148.148148148,6244444.444444444,0.983663943990665,4840740.740740741,4643333.333333333,0.9592195868400918,4300000.0,4118518.518518519,0.9577950043066322,4700000.0,4525925.925925926,0.962962962962963,537562.9629629629,576014.8148148148,1.0715299499800195,234551.85185185185,226970.3703703704,0.9676767357766584,143520.83333333334,135212.5,0.9421106111191754,,,,437570.3703703704,403730.0,1.083819310852229,,,
MNG,2025,1,MN,mau_upper,2866666.6666666665,1300000.0,1500000.0,1.1538461538461535,1000.0,1000.0,1.0,1000.0,1000.0,1.0,1000.0,1000.0,1.0,36944.444444444445,42229.62962962963,1.1430576441102756,78437.03703703704,89196.55172413793,1.137173905256268,1000.0,1000.0,1.0,78638.46153846153,89877.77777777778,1.1429239079635247,262982.7586206897,286858.6206896552,1.090788697305448,195544.8275862069,202910.3448275862,1.037666643154405,183727.58620689652,188869.2307692308,1.0279851527388173,166851.72413793104,176274.07407407407,1.056471396893411,121975.0,130175.0,1.0672268907563025,97253.84615384616,106833.33333333331,1.0984998286271717,77646.66666666667,91022.22222222222,1.172261812770098,57565.51724137931,75161.53846153847,1.305669471297841,45041.379310344826,63944.8275862069,1.419690705864339,232385.1851851852,250230.0,1.07678981257172,1300000.0,1400000.0,1.0769230769230769,1200000.0,1300000.0,1.0833333333333333,1200000.0,1400000.0,1.1666666666666667,998795.8333333334,1100000.0,1.1013261802754148,765888.4615384615,798723.3333333334,1.0428716104808728,943810.0,1000000.0,1.0595352878227609,235257.14285714287,311086.6666666667,1.322326127439074,101025.92592592593,147596.66666666666,1.460978113428896,54410.0,84483.33333333333,1.5527170250566684,,,,511863.3333333333,367031.8181818182,1.3946020698395398,,,
