iso3;age_13_17_men;age_13_17_women;age_18_24_men;age_18_24_women;age_25_34_men;age_25_34_women;age_35_44_men;age_35_44_women;age_45_54_men;age_45_54_women;age_55_100_men;age_55_100_women;age_13_17_ratio;age_18_24_ratio;age_25_34_ratio;age_35_44_ratio;age_45_54_ratio;age_55_100_ratio;total_men;total_women;total_all;total_ratio;iso2
PRI;75356.0;71345.0;146495.0;142415.0;185998.0;197679.0;182793.0;205333.0;204404.0;227794.0;547414.0;693469.9999999999;0.946772652476246;0.9721492201099012;1.0628017505564575;1.1233088794428672;1.1144302459834443;1.2668108597880212;1342460.0;1538036.0;2880496.0;1.1456847876286818;PR
PRK;672858.0;641339.0;1303289.0;1248622.0;1997415.0;1930552.0;1752686.0;1716151.0;1977610.0;1984363.0;2925396.0;3544252.0;0.9531565352570676;0.9580545834423524;0.9665252338647702;0.9791548514679754;1.003414727878601;1.211546060772627;10629254.0;11065279.0;21694533.0;1.041021223126289;KP
PRT;210572.0;201735.0;397042.0;379092.00000000006;561685.0;550435.0;650409.0;687543.0;756569.0;824063.0;1753443.9999999998;2209582.0;0.9580333567615829;0.9547906770568354;0.9799709801757212;1.0570933059044385;1.0892106337954637;1.260138333474009;4329721.0;4852450.0;9182171.0;1.1207304119595696;PT
PRY;240273.0;230340.0;418690.0;403736.00000000006;591971.0;577348.0;467111.0;459325.0;321701.0;322697.0;429266.0;495560.0;0.9586595247905508;0.9642838376842058;0.9752977764113444;0.9833315849979984;1.003096042598562;1.1544357111907302;2469012.0;2489006.0;4958018.0;1.0080979760325182;PY
PSE;226956.0;228802.0;341440.0;349499.0000000001;432112.0;436166.0;286796.0;296576.0;178360.0;193302.0;211604.0;238211.0;1.0081337351733377;1.023602975632615;1.009381826933758;1.0341008940152585;1.0837743888764295;1.1257395890436854;1677268.0;1742556.0;3419824.0;1.0389252045588422;PS
PYF;8970.0;8561.0;14898.999999999998;14287.0;19944.0;19752.0;21162.0;21477.0;19579.0;18956.0;30771.0;30607.0;0.9544035674470456;0.958923417679039;0.9903730445246692;1.0148851715338816;0.9681801930639972;0.9946703064573788;115325.0;113640.0;228965.0;0.9853891177108172;PF
QAT;47588.0;43487.0;151403.0;63040.99999999999;671887.0;197389.0;621073.0;185730.0;281470.0;85558.0;120036.0;54016.0;0.9138228124737328;0.4163788035904175;0.2937830319681732;0.299046971934056;0.3039684513447259;0.4499983338331834;1893457.0;629221.0;2522678.0;0.3323133295342857;QA
REU;27696.0;26679.000000000004;37485.0;38007.0;44504.0;54159.0;49205.0;60510.0;55038.0;61722.0;113582.0;131723.0;0.963279896013865;1.0139255702280912;1.2169467912996583;1.2297530738746063;1.1214433664013954;1.1597172087126482;327510.0;372800.0;700310.0;1.1382858538670575;RE
ROU;448693.00000000006;430710.0;726943.0;697680.0;1148029.0;1090052.0;1378291.0;1288830.0;1569529.0;1540853.0;2564189.0000000005;3451257.0;0.9599213716282624;0.9597451244457956;0.9494986624902332;0.9350928069616647;0.9817295507123476;1.3459448581988298;7835674.0;8499382.0;16335056.0;1.084703370763;RO
RUS;3226806.0;3083652.0;5141393.0;4940994.0;9634238.0;9415474.0;11837523.0;12177534.0;9185667.0;10192909.0;16326671.0;26537394.0;0.9556360066269866;0.9610224310804484;0.9772930666649504;1.0287231543288238;1.1096536593368778;1.6254014060796595;55352298.0;66347957.0;121700255.0;1.1986486450842564;RU
RWA;640060.0;642627.0;916683.0;949765.0;1003422.0;1034534.0;795785.0;845526.0;407073.0;493904.0;492308.0;663924.0000000001;1.0040105615098585;1.0360888115084497;1.031005897817668;1.062505576254893;1.2133057215781935;1.3485947821282611;4255331.0;4630280.0;8885611.0;1.0881127696059367;RW
SAU;970084.0;941600.0;1964930.0;1534132.0;4956371.0;2583790.0;4361412.0;2042196.0;2282696.0;1110996.0;1604429.0;1032308.0;0.9706375942701868;0.7807565663916781;0.5213068190415932;0.4682419363270427;0.4867034418950224;0.6434114566615288;16139922.0;9245022.0;25384944.0;0.5728046269368589;SA
SDN;2272273.0;2229021.0;3480427.0;3441569.0;3679006.0;3775064.0;2267937.0;2576264.0;1482297.0;1776056.0;1886139.0;1923104.0;0.9809653153472316;0.9888352779702032;1.026109769867187;1.1359504254306887;1.198178232837279;1.0195982374575787;15068079.0;15721078.0;30789157.0;1.043336579268001;SD
SEN;852326.0;794676.0;1262229.0;1232511.0;1338050.0;1351808.0;929616.0;935847.0;612523.0;613780.0;710635.0;717174.0;0.932361561186682;0.976455936284145;1.010282126975823;1.0067027675943616;1.002052167836963;1.0092016295285202;5705379.0;5645796.0;11351175.0;0.989556697285141;SN
SGP;141869.0;124895.0;411559.0;334535.0;627993.0;531217.0;449802.0;419947.0;363469.0;351839.0;663871.0;714663.9999999998;0.8803544114640972;0.8128482186029221;0.8458963714563698;0.9336263511500617;0.9680027732764004;1.076510346136523;2658563.0;2477097.0;5135660.0;0.9317428249772528;SG
SHN;106.0;97.0;132.0;132.0;279.0;245.00000000000003;234.0;313.0;369.0;407.0;1195.0;1126.0;0.9150943396226416;1.0;0.878136200716846;1.3376068376068375;1.102981029810298;0.9422594142259414;2315.0;2320.0;4635.0;1.0021598272138228;SH
SLB;34452.0;32009.0;53105.0;51372.0;57045.0;56213.0;47367.0;46315.0;34615.0;32185.0;33328.0;32796.0;0.9290897480552652;0.967366537990773;0.9854150232272768;0.977790444824456;0.9297992199913332;0.9840374459913588;259912.0;250890.0;510802.0;0.9652882514081688;SB
SLE;380851.0;375645.0;587314.0;579997.0;634064.0;632605.0;445473.0;445431.0;293162.0;303939.0;297143.0;345302.0;0.9863306122341808;0.9875415876345532;0.9976989704509324;0.999905718191675;1.0367612446360714;1.1620734797723655;2638007.0;2682919.0;5320926.0;1.0170249737775523;SL
SLV;232100.0;217344.0;442660.0;420901.0;562028.0;559894.0;334500.0;423935.0;266406.0;375864.0;388689.0;584258.0;0.9364239551917276;0.9508448922423532;0.9962030361476653;1.2673692077727952;1.4108691245692664;1.5031503335571628;2226383.0;2582196.0;4808579.0;1.1598166173564926;SV
SMR;725.0;654.0;1287.0;1187.0;1680.0;1654.0000000000002;1965.0;2114.0;2837.0;2960.0;6115.0;6674.0;0.9020689655172414;0.9222999222999224;0.9845238095238096;1.075826972010178;1.0433556573845613;1.0914145543744889;14609.0;15243.0;29852.0;1.0433979054007805;SM
SOM;835609.0;813751.0;1214690.0;1192940.0;1163128.0;1160802.0;782535.0;797162.0;481276.0;506947.0;499706.0;585633.0;0.9738418327231996;0.9820941968732764;0.9980002200961544;1.018691815701534;1.053339455946276;1.1719551096044474;4976944.0;5057235.0;10034179.0;1.0161325906017828;SO
SPM;161.0;157.0;190.0;153.0;257.0;261.0;363.0;361.0;476.0;490.0;993.0000000000002;1084.0000000000005;0.9751552795031057;0.8052631578947368;1.0155642023346303;0.9944903581267218;1.0294117647058822;1.0916414904330314;2440.0;2506.0000000000005;4946.0;1.027049180327869;PM
SRB;134623.0;134718.0;245929.0;247780.0;401561.0;403170.0;465218.0;476435.0;458011.0;482652.0;1062303.0;1366939.0;1.0007056743647074;1.0075265625444745;1.0040068632162984;1.02411127686375;1.0538000179035;1.286769405715695;2767645.0;3111694.0;5879339.0;1.1243111020380143;RS
SSD;590638.0;580265.0;795555.0;783453.0;613787.0;637199.9999999999;552249.0;617575.0;447091.0;508530.00000000006;365473.0;466596.0;0.9824376352351186;0.9847879782038954;1.0381451545894584;1.118290843441998;1.1374194515210552;1.276690754173359;3364793.0;3593619.0;6958412.0;1.0680059664888746;SS
STP;11049.0;11136.0;15042.000000000002;15639.0;14760.0;15074.999999999998;12984.0;13057.999999999998;9092.0;8597.0;9348.0;10401.0;1.0078740157480317;1.0396888711607497;1.021341463414634;1.0056993222427602;0.945556533216014;1.1126444159178437;72275.0;73906.0;146181.0;1.0225665859564164;ST
SUR;22175.0;21535.0;39083.0;38252.0;47156.0;45651.0;43091.0;40440.0;36286.0;35025.0;47766.00000000001;57214.99999999999;0.9711386696730552;0.9787375585292838;0.9680846551870388;0.9384790327446566;0.9652483051314557;1.197818532010216;235557.0;238118.0;473675.0;1.0108721031427637;SR
SVK;114623.0;108427.0;195036.0;185420.00000000003;365880.0;350493.0;452789.0;430264.0;411402.0;400076.0;732393.0;947249.0;0.9459445312022892;0.9506962817120944;0.957945227943588;0.9502527667412416;0.9724697497824512;1.2933616241553376;2272123.0;2421929.0;4694052.0;1.0659321700453717;SK
SVN;42816.0;41184.0;72180.0;66887.0;130293.0;112580.0;163301.0;144239.0;159275.0;145936.99999999997;343704.0;399740.0;0.9618834080717488;0.9266694375173178;0.8640525584643841;0.8832707699279245;0.9162580442630668;1.1630356353141076;911569.0;910567.0;1822136.0;0.9989007963193132;SI
SWE;252735.0;238150.0;432735.0;389910.0;743918.0;703552.0;688504.0;653856.0;666455.0;646908.0;1637754.0;1763518.9999999998;0.9422913328189606;0.9010364310721344;0.9457386432375612;0.949676399846624;0.9706701877846216;1.0767911420152232;4422101.0;4395895.0;8817996.0;0.9940738576527312;SE
SWZ;52410.0;52631.0;85864.0;83616.0;102233.0;103241.0;78058.0;78783.0;42937.0;47814.0;44940.0;64615.0;1.0042167525281436;0.9738190627038108;1.0098598299961852;1.009287965359092;1.1135850199128956;1.437805963506898;406442.0;430700.0;837142.0;1.0596837925214422;SZ
SXM;1139.0;1015.0;1489.0;1557.0;2332.0;2800.0;2880.0;3433.0;3373.0;3799.0;6155.999999999998;6322.999999999998;0.8911325724319579;1.045668233713902;1.2006861063464838;1.192013888888889;1.1262970649273645;1.0271280051981806;17369.0;18927.0;36296.0;1.089700040301687;SX
SYC;3193.0;3088.0;6377.999999999999;5126.0;13821.0;8863.0;13580.0;8415.0;9412.999999999998;7522.000000000001;11196.0;12060.0;0.9671155652990918;0.803700219504547;0.6412705303523624;0.6196612665684831;0.7991076171252526;1.0771704180064308;57581.0;45074.0;102655.0;0.7827929351695871;SC
SYR;1160032.0;1111960.0;1879631.0;1826032.0;1694325.0;1628408.0;1289727.0;1329056.0;998491.0;1077482.0;1124596.0;1334844.0;0.9585597638685828;0.9714842966518428;0.9610954214805306;1.0304940502912632;1.0791103775597377;1.186954248459002;8146802.0;8307782.0;16454584.0;1.0197599008788971;SY
TCA;939.0;1107.0;1758.0;2073.0;3462.0;3392.0;4451.0;3891.0;4075.000000000001;3500.9999999999995;4963.999999999999;5446.999999999998;1.1789137380191694;1.1791808873720135;0.979780473714616;0.8741855762749944;0.8591411042944783;1.0973005640612408;19649.0;19411.0;39060.0;0.987887424296402;TC
TCD;882377.0;857438.0;1225593.0;1201567.0;1239958.0;1235299.0;790277.0;806189.0;539443.0;563674.0;470572.0;538711.0;0.9717365706495068;0.9803964285044056;0.9962426146692064;1.0201347122591191;1.0449185548797555;1.144800370612786;5148220.0;5202878.0;10351098.0;1.0106168734047885;TD
TGO;409647.0;400516.0;594566.0;580262.0;669154.0;651661.0;508407.0;496571.0;351009.0;351139.0;342768.99999999994;370797.0;0.9777100772128198;0.9759421157617488;0.9738580356689192;0.9767194393468224;1.0003703608739376;1.0817693548716485;2875552.0;2850946.0;5726498.0;0.9914430342417734;TG
THA;1757158.0;1663696.0;3340911.0;3172692.0;5178832.0;5082578.0;5202335.0;5278752.0;5201114.0;5623430.0;9091750.0;11013013.0;0.9468107022817528;0.9496487634660128;0.9814139558881232;1.0146889810056443;1.0811972204416207;1.2113193829570763;29772100.0;31834161.0;61606261.0;1.0692615233725535;TH
TJK;366431.0;374618.0;601238.0;643566.0;821891.0;855507.0;604421.0;630729.0;398216.0;431711.0;460444.0;538381.0;1.022342541979254;1.0704014051008086;1.04090080071445;1.0435259529367775;1.0841126423850374;1.1692648834603123;3252641.0;3474512.0;6727153.0;1.068212569416668;TJ
TKL;111.0;79.0;132.0;147.0;181.0;176.0;134.99999999999997;148.0;118.0;98.0;175.0;246.00000000000009;0.7117117117117117;1.1136363636363635;0.9723756906077348;1.0962962962962963;0.8305084745762712;1.405714285714286;852.0;894.0;1746.0;1.0492957746478873;TK
TKM;223810.0;207544.0;381951.00000000006;368816.00000000006;654501.0;642173.0;487419.0;495768.0;367982.0;429744.0;340767.0;503004.0000000001;0.9273222822930164;0.965610772062385;0.9811642762959872;1.0171289998953672;1.1678397312912046;1.4760936358274133;2456430.0;2647049.0;5103479.0;1.0776000130270351;TM
TLS;64254.0;62811.0;103088.0;101237.0;105988.0;106756.0;71304.0;70510.0;54562.0;49923.0;69029.0;73210.0;0.9775422541787282;0.9820444668632624;1.007246103332453;0.9888645798272186;0.9149774568380924;1.0605687464688751;468225.0;464447.0;932672.0;0.9919312296438678;TL
TON;4740.0;4728.0;6413.0;7063.0;4974.0;7079.0;4680.0;6352.0;4579.0;5247.000000000001;6401.999999999998;7600.0;0.9974683544303796;1.1013566193669109;1.423200643345396;1.357264957264957;1.145883380650797;1.1871290221805688;31788.0;38069.0;69857.0;1.1975902856423808;TO
TTO;38582.0;37082.0;67710.0;64656.0;112798.0;109047.0;132133.0;130608.0;97821.0;98204.0;163890.00000000003;194140.0;0.9611217666269244;0.9548958794860434;0.966745864288374;0.988458598533296;1.003915314707476;1.1845750198303735;612934.0;633737.0;1246671.0;1.0339400326952004;TT
TUN;364901.0;340772.0;577792.0;551209.0;901381.0;918090.0;893506.0000000001;965111.0;736601.0;773140.0;1097082.0;1235432.0;0.9338752154694012;0.953992094040762;1.0185371113879702;1.0801393611234842;1.0496048742806483;1.1261072554284912;4571263.0;4783754.0;9355017.0;1.0464840898456291;TN
TUR;2580736.0;2480368.0;4824093.0;4625276.0;6832980.0;6569772.0;6677283.0;6560207.0;5464876.0;5435208.0;8037177.000000001;9175336.0;0.9611087689713322;0.9587866568907356;0.9614797643195208;0.9824665211883336;0.9945711485493908;1.1416117873228373;34417145.0;34846167.0;69263312.0;1.012465357019009;TR
TUV;379.0;338.0;603.0;568.0;787.0;705.0;527.0;458.0;531.0;458.0;649.0000000000002;884.0;0.8918205804749341;0.9419568822553898;0.8958068614993647;0.8690702087286527;0.8625235404896422;1.3620955315870564;3476.0;3411.0;6887.0;0.981300345224396;TV
TWN;421848.0;385587.0;897521.9999999999;827597.0;1622543.0;1504849.0;1850524.0;1859394.0;1784295.0;1835967.0;3648658.0;4108049.000000001;0.914042498719918;0.9220910462361926;0.927463247507154;1.0047932369426174;1.028959336880953;1.1259068402683947;10225390.0;10521443.0;20746833.0;1.028952734321136;TW
TZA;3014888.0;2987575.0;4430546.0;4411759.0;4666498.0;4691621.0;3141193.0;3328015.0;2054694.0;2136439.0;1814490.0;2408698.0;0.9909406253233952;0.9957596648358916;1.0053836945821042;1.0594748555723892;1.039784512925039;1.3274793468137052;19122309.0;19964107.0;39086416.0;1.0440217758221562;TZ
UGA;2334747.0;2337040.0;3488999.0;3519191.0;3583598.0;3646808.0;2017502.0;2084653.0;1227804.0;1309586.0;1074353.0;1393228.0;1.0009821192617443;1.008653484853392;1.017638697197621;1.033284229705844;1.0666083511700564;1.2968065431008244;13727003.0;14290506.0;28017509.0;1.0410506940225772;UG
UKR;836722.0;791516.0;1224560.0;1165308.0;2514265.0;2398878.0;3162226.0;3130255.0;2481952.0;2787980.0;4850601.000000001;7593491.0;0.9459724974364244;0.9516136408179264;0.9541070650866158;0.9898897169272532;1.123301337012158;1.565474257726001;15070326.0;17867428.0;32937754.0;1.185603284228888;UA
URY;96201.0;91839.0;174198.0;167062.0;252581.0;244370.0;219333.0;218279.0;210243.0;215035.0;386492.0000000001;519692.0;0.9546574359933888;0.9590351209543164;0.9674916165507302;0.9951945215722212;1.0227926732400128;1.3446384401229516;1339048.0;1456277.0;2795325.0;1.0875465255913157;UY
USA;9350283.0;8800293.0;16146165.000000002;15123737.0;24492011.0;22866239.0;23743205.0;22382303.0;21200149.0;20376604.0;48327158.99999999;53428524.0;0.9411793204547928;0.9366767278793446;0.9336203139872834;0.9426824643092624;0.9611538107585942;1.105558967370708;143258972.0;142977700.0;286236672.0;0.9980366186070356;US
UZB;1142490.0;1081880.0;1800870.0;1715095.0;3083770.0;2940262.0;2548626.0;2456831.0;1778458.0;1774077.0;2141165.0;2593662.0;0.9469492074328878;0.9523702432713076;0.9534634554457692;0.9639825537367978;0.9975366300469284;1.211332148620027;12495379.0;12561807.0;25057186.0;1.0053162052947733;UZ
VAT;5.0;4.0;14.0;7.0;20.0;20.0;30.0;28.0;30.0;30.0;126.00000000000004;158.00000000000006;0.8;0.5;1.0;0.9333333333333332;1.0;1.253968253968254;225.00000000000009;247.00000000000009;472.0000000000001;1.0977777777777775;VA
VCT;3082.0;2898.0;5388.0;4924.0;7357.0;6898.0;6851.0;6825.0;6791.0;6205.0;11962.0;11913.0;0.9402985074626866;0.9138827023014106;0.9376104390376512;0.9962049335863378;0.9137093211603592;0.9959036950342752;41431.0;39663.0;81094.0;0.9573266394728585;VC
VEN;1137891.0;1079289.0;1661563.9999999998;1544959.0;1827317.0;1785935.0;1777239.0;1871931.0;1604636.0;1720486.0;2405964.0;2912386.0;0.948499460844668;0.9298221434744616;0.9773536830227048;1.053280397290404;1.072197059021485;1.2104861086865806;10414611.0;10914986.0;21329597.0;1.0480454814874989;VE
VGB;1078.0;1036.0;1592.0000000000002;1713.0;2720.0;3296.0;3453.9999999999995;4197.0;2900.0;3328.0;3702.999999999999;4198.0;0.961038961038961;1.076005025125628;1.2117647058823529;1.215112912565142;1.1475862068965517;1.1336753983256822;15447.0;17768.0;33215.0;1.1502557130834463;VG
VIR;2066.0;2057.0;3254.0;3184.0;4221.0;4596.0;4754.0;5098.0;5509.0;5800.0;14555.999999999998;17807.999999999996;0.9956437560503388;0.9784880147510756;1.0888415067519546;1.0723601177955406;1.0528226538391725;1.2234130255564717;34360.0;38543.0;72903.0;1.1217403958090804;VI
VNM;2964000.0;2898026.0;4538596.0;4486032.0;8056975.0;8007852.0;7862886.0;7898835.000000001;6131642.0;6372132.0;7970866.999999999;10587488.0;0.9777415654520918;0.9884184448230244;0.9939030467390056;1.0045719854007804;1.039221141743109;1.3282730724273786;37524966.0;40250365.0;77775331.0;1.0726289532147744;VN
VUT;13015.0;12338.0;18089.0;18241.0;23300.0;25484.0;17264.0;18039.0;13480.0;11391.0;15097.0;15080.0;0.9479830964271994;1.0084028967881034;1.093733905579399;1.0448911028730306;0.8450296735905044;0.9988739484665828;100245.0;100573.0;200818.0;1.003271983640082;VU
WLF;425.0;400.0;550.0;560.0;500.0;646.0;601.0;779.0000000000001;831.0000000000001;940.0;1380.0;1536.0;0.9411764705882352;1.018181818181818;1.292;1.296173044925125;1.1311672683513838;1.1130434782608696;4287.0;4861.0;9148.0;1.1338931653837183;WF
WSM;9265.0;8775.0;12208.0;11505.0;12692.0;14048.0;10398.0;11182.0;10171.0;9472.0;13362.999999999996;14020.0;0.9471127900701564;0.9424148099606816;1.106838953671604;1.0753991152144644;0.93127519417953;1.049165606525481;68097.0;69002.0;137099.0;1.013289865926546;WS
XKX;58165.0;56999.0;106349.0;104197.0;135063.00000000003;130516.0;117191.0;119241.0;99338.0;115687.0;148045.0;179391.00000000006;0.9799535803318148;0.979764736856952;0.9663342292115528;1.0174928108813817;1.1645795163985584;1.2117329190448851;664151.0;706031.0;1370182.0;1.0630579491711976;
YEM;1714671.0;1639279.0;2586457.0;2490270.0;3111722.0;3045144.0;2170795.0;2114937.0;1230666.0;1221752.0;1076023.0;1249671.0000000002;0.9560312153176906;0.9628112897295412;0.9786041298033692;0.9742684131850312;0.992756767473872;1.1613794500675174;11890334.0;11761053.0;23651387.0;0.989127218798059;YE
ZAF;2151222.0;2131195.0;3618553.000000001;3544804.0;5620988.000000001;5721970.0;4820613.0;4853464.0;2993117.0;3268926.0;3612464.0;5091821.000000001;0.990690407591592;0.9796192013769038;1.0179651691126184;1.006814693484003;1.0921477509900217;1.4095146692119287;22816957.0;24612180.0;47429137.0;1.0786793348473245;ZA
ZMB;959946.0;966988.0;1377240.0;1398576.0;1512010.0;1531871.0;1096960.0;1093913.0;648434.0;678297.0;456506.0;590002.0;1.0073358293070651;1.015491853271761;1.0131354951356142;0.997222323512252;1.0460540317133278;1.292429891392446;6051096.0;6259647.0;12310743.0;1.0344649960932697;ZM
ZWE;756964.0;755345.0;1088610.0;1136099.0;915469.0;1089789.0;903580.0;1121027.0;399230.0;600843.0;465335.0;648332.0;0.9978611928704668;1.0436235199015258;1.1904160599648923;1.2406505234732952;1.5050046339202965;1.393258620133882;4529188.0;5351435.0;9880623.0;1.1815440206942172;ZW
