Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Tunisia,TUN,"Population ages 45-49, male",SP.POP.4549.MA,371523,379298,386718,391921,398345,407495
Tunisia,TUN,"Population ages 50-54, female",SP.POP.5054.FE,353532,352986,356015,362609,370009,379646
Tunisia,TUN,"Population ages 50-54, male",SP.POP.5054.MA,336951,338685,343323,350172,356091,362318
Tunisia,TUN,"Population ages 55-59, female",SP.POP.5559.FE,331774,341028,346838,349071,348433,347058
Tunisia,TUN,"Population ages 55-59, male",SP.POP.5559.MA,320801,325008,326233,325622,324286,324490
Tunisia,TUN,"Population ages 60-64, female",SP.POP.6064.FE,271222,276353,282741,294334,308698,321490
Tunisia,TUN,"Population ages 60-64, male",SP.POP.6064.MA,264803,268937,272620,280902,292146,301242
Tunisia,TUN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,542184,564673,586940,612176,640090,670921
Tunisia,TUN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,449480,466434,484285,506149,529872,556237
Turkiye,TUR,"Population ages 10-14, male",SP.POP.1014.MA,3136880,3206752,3276189,3314121,3337894,3349509
Turkiye,TUR,"Population ages 15-19, female",SP.POP.1519.FE,3069851,3046511,3031889,3011212,3008723,3025740
Turkiye,TUR,"Population ages 10-14, female",SP.POP.1014.FE,2997369,3081613,3158642,3197028,3221453,3233826
Turkiye,TUR,"Population ages 15-19, male",SP.POP.1519.MA,3212793,3179105,3158532,3137151,3133214,3148027
Turkiye,TUR,"Population ages 20-24, female",SP.POP.2024.FE,3344445,3358853,3343607,3259963,3142052,3011567
Turkiye,TUR,"Population ages 20-24, male",SP.POP.2024.MA,3486170,3503126,3486940,3401446,3281051,3147425
Turkiye,TUR,"Population ages 25-29, female",SP.POP.2529.FE,3260064,3236395,3251428,3270808,3289205,3300897
Turkiye,TUR,"Population ages 25-29, male",SP.POP.2529.MA,3384133,3374996,3400597,3423217,3441874,3451515
Turkiye,TUR,"Population ages 30-34, female",SP.POP.3034.FE,3216643,3175704,3161451,3150773,3145315,3156211
Turkiye,TUR,"Population ages 30-34, male",SP.POP.3034.MA,3312486,3271177,3262772,3262035,3267347,3288429
Turkiye,TUR,"Population ages 35-39, female",SP.POP.3539.FE,3242713,3186204,3153770,3131877,3119894,3121472
Turkiye,TUR,"Population ages 35-39, male",SP.POP.3539.MA,3320232,3259388,3225914,3206501,3197495,3203085
Turkiye,TUR,"Population ages 40-44, female",SP.POP.4044.FE,3171102,3229538,3265429,3256978,3225763,3189084
Turkiye,TUR,"Population ages 40-44, male",SP.POP.4044.MA,3205622,3264621,3303638,3300958,3275059,3243003
Turkiye,TUR,"Population ages 45-49, female",SP.POP.4549.FE,2623046,2741870,2871252,2983587,3079793,3159427
Turkiye,TUR,"Population ages 45-49, male",SP.POP.4549.MA,2652568,2754100,2871978,2981035,3079132,3163716
Turkiye,TUR,"Population ages 50-54, female",SP.POP.5054.FE,2319362,2323991,2359365,2416212,2499276,2604046
Turkiye,TUR,"Population ages 50-54, male",SP.POP.5054.MA,2354818,2363811,2395078,2441025,2508766,2596602
Turkiye,TUR,"Population ages 55-59, female",SP.POP.5559.FE,2201921,2298704,2358610,2362686,2339102,2311876
Turkiye,TUR,"Population ages 55-59, male",SP.POP.5559.MA,2160826,2257394,2318708,2328713,2314549,2295673
Turkiye,TUR,"Population ages 60-64, female",SP.POP.6064.FE,1727563,1776386,1857384,1957770,2067896,2172584
Turkiye,TUR,"Population ages 60-64, male",SP.POP.6064.MA,1657228,1709939,1785084,1873585,1970280,2061651
Turkiye,TUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4209659,4423247,4616897,4774061,4922135,5072478
Turkiye,TUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3264831,3473945,3642743,3759413,3873487,3991138
Turkmenistan,TKM,"Population ages 10-14, male",SP.POP.1014.MA,300039,319214,339570,358934,376310,391392
Turkmenistan,TKM,"Population ages 15-19, female",SP.POP.1519.FE,245772,239465,239584,248053,262486,281097
Turkmenistan,TKM,"Population ages 10-14, female",SP.POP.1014.FE,282786,304386,326971,347559,364954,379162
Turkmenistan,TKM,"Population ages 15-19, male",SP.POP.1519.MA,260148,257278,259753,268726,281998,298397
Turkmenistan,TKM,"Population ages 20-24, female",SP.POP.2024.FE,305070,294746,282409,269506,256052,243194
Turkmenistan,TKM,"Population ages 20-24, male",SP.POP.2024.MA,308952,298437,287004,276333,266215,257167
Turkmenistan,TKM,"Population ages 25-29, female",SP.POP.2529.FE,324633,329937,331825,329189,323173,314235
Turkmenistan,TKM,"Population ages 25-29, male",SP.POP.2529.MA,332121,336515,337320,333510,326304,316494
Turkmenistan,TKM,"Population ages 30-34, female",SP.POP.3034.FE,290204,297965,306279,314963,323917,332266
Turkmenistan,TKM,"Population ages 30-34, male",SP.POP.3034.MA,296771,305037,313612,322268,330758,338242
Turkmenistan,TKM,"Population ages 35-39, female",SP.POP.3539.FE,245126,253903,263250,272811,282477,292321
Turkmenistan,TKM,"Population ages 35-39, male",SP.POP.3539.MA,243744,254209,265009,275881,286516,296956
Turkmenistan,TKM,"Population ages 40-44, female",SP.POP.4044.FE,222623,223858,226148,230366,237024,245629
Turkmenistan,TKM,"Population ages 40-44, male",SP.POP.4044.MA,202815,207497,213466,221118,230593,241423
Turkmenistan,TKM,"Population ages 45-49, female",SP.POP.4549.FE,217460,221552,223441,223465,223120,223055
Turkmenistan,TKM,"Population ages 45-49, male",SP.POP.4549.MA,187442,190171,192211,193948,196325,199670
Turkmenistan,TKM,"Population ages 50-54, female",SP.POP.5054.FE,185675,194709,202711,208795,213614,217200
Turkmenistan,TKM,"Population ages 50-54, male",SP.POP.5054.MA,158796,166081,172311,176949,180274,182623
Turkmenistan,TKM,"Population ages 55-59, female",SP.POP.5559.FE,155377,158910,163102,168469,175176,182695
Turkmenistan,TKM,"Population ages 55-59, male",SP.POP.5559.MA,124901,128038,132124,137435,143768,150549
Turkmenistan,TKM,"Population ages 60-64, female",SP.POP.6064.FE,119002,127147,134374,140123,144432,147954
Turkmenistan,TKM,"Population ages 60-64, male",SP.POP.6064.MA,89070,94984,100591,105541,109475,112889
Turkmenistan,TKM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,176086,184293,194300,206356,220010,234832
Turkmenistan,TKM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,87853,91348,98138,108281,119509,131466
Turks and Caicos Islands,TCA,"Population ages 10-14, male",SP.POP.1014.MA,1176,1163,1133,1115,1097,1098
Turks and Caicos Islands,TCA,"Population ages 15-19, female",SP.POP.1519.FE,1387,1376,1372,1383,1398,1409
Turks and Caicos Islands,TCA,"Population ages 10-14, female",SP.POP.1014.FE,1368,1364,1339,1303,1265,1238
Turks and Caicos Islands,TCA,"Population ages 15-19, male",SP.POP.1519.MA,1141,1121,1123,1149,1182,1205
Turks and Caicos Islands,TCA,"Population ages 20-24, female",SP.POP.2024.FE,1561,1549,1529,1510,1489,1464
Turks and Caicos Islands,TCA,"Population ages 20-24, male",SP.POP.2024.MA,1385,1369,1337,1296,1253,1211
Turks and Caicos Islands,TCA,"Population ages 25-29, female",SP.POP.2529.FE,1562,1638,1699,1718,1710,1682
Turks and Caicos Islands,TCA,"Population ages 25-29, male",SP.POP.2529.MA,1570,1600,1612,1591,1558,1514
Turks and Caicos Islands,TCA,"Population ages 30-34, female",SP.POP.3034.FE,1746,1729,1697,1666,1666,1689
Turks and Caicos Islands,TCA,"Population ages 30-34, male",SP.POP.3034.MA,1976,1951,1896,1821,1756,1712
Turks and Caicos Islands,TCA,"Population ages 35-39, female",SP.POP.3539.FE,1905,1905,1903,1892,1867,1830
Turks and Caicos Islands,TCA,"Population ages 35-39, male",SP.POP.3539.MA,2205,2210,2200,2171,2130,2077
Turks and Caicos Islands,TCA,"Population ages 40-44, female",SP.POP.4044.FE,1896,1952,1982,1987,1972,1951
Turks and Caicos Islands,TCA,"Population ages 40-44, male",SP.POP.4044.MA,2197,2236,2261,2265,2264,2254
Turks and Caicos Islands,TCA,"Population ages 45-49, female",SP.POP.4549.FE,1775,1802,1815,1829,1870,1924
Turks and Caicos Islands,TCA,"Population ages 45-49, male",SP.POP.4549.MA,2023,2074,2122,2165,2196,2217
Turks and Caicos Islands,TCA,"Population ages 50-54, female",SP.POP.5054.FE,1537,1596,1658,1714,1764,1791
Turks and Caicos Islands,TCA,"Population ages 50-54, male",SP.POP.5054.MA,1731,1836,1908,1949,1987,2023
Turks and Caicos Islands,TCA,"Population ages 55-59, female",SP.POP.5559.FE,1384,1435,1471,1496,1516,1536
Turks and Caicos Islands,TCA,"Population ages 55-59, male",SP.POP.5559.MA,1407,1424,1455,1515,1601,1697
Turks and Caicos Islands,TCA,"Population ages 60-64, female",SP.POP.6064.FE,1087,1155,1212,1260,1313,1365
Turks and Caicos Islands,TCA,"Population ages 60-64, male",SP.POP.6064.MA,1038,1133,1224,1294,1331,1348
Turks and Caicos Islands,TCA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2436,2562,2678,2775,2877,2996
Turks and Caicos Islands,TCA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2037,2112,2185,2260,2360,2477
Tuvalu,TUV,"Population ages 10-14, male",SP.POP.1014.MA,530,518,514,521,529,538
Tuvalu,TUV,"Population ages 15-19, female",SP.POP.1519.FE,450,444,427,408,401,402
Tuvalu,TUV,"Population ages 10-14, female",SP.POP.1014.FE,474,454,448,459,472,485
Tuvalu,TUV,"Population ages 15-19, male",SP.POP.1519.MA,481,471,461,454,454,458
Tuvalu,TUV,"Population ages 20-24, female",SP.POP.2024.FE,454,445,425,390,364,350
Tuvalu,TUV,"Population ages 20-24, male",SP.POP.2024.MA,473,466,443,410,386,374
Tuvalu,TUV,"Population ages 25-29, female",SP.POP.2529.FE,411,407,395,376,353,330
Tuvalu,TUV,"Population ages 25-29, male",SP.POP.2529.MA,451,447,435,408,384,361
Tuvalu,TUV,"Population ages 30-34, female",SP.POP.3034.FE,340,329,321,314,304,299
Tuvalu,TUV,"Population ages 30-34, male",SP.POP.3034.MA,395,376,365,361,352,344
Tuvalu,TUV,"Population ages 35-39, female",SP.POP.3539.FE,263,259,255,256,257,254
Tuvalu,TUV,"Population ages 35-39, male",SP.POP.3539.MA,303,299,290,286,289,290
Tuvalu,TUV,"Population ages 40-44, female",SP.POP.4044.FE,227,217,208,197,190,194
Tuvalu,TUV,"Population ages 40-44, male",SP.POP.4044.MA,265,251,244,237,228,229
Tuvalu,TUV,"Population ages 45-49, female",SP.POP.4549.FE,229,228,224,214,202,187
Tuvalu,TUV,"Population ages 45-49, male",SP.POP.4549.MA,264,258,246,233,226,216
Tuvalu,TUV,"Population ages 50-54, female",SP.POP.5054.FE,276,271,252,230,218,211
Tuvalu,TUV,"Population ages 50-54, male",SP.POP.5054.MA,305,307,300,283,262,241
Tuvalu,TUV,"Population ages 55-59, female",SP.POP.5559.FE,285,275,277,279,272,260
Tuvalu,TUV,"Population ages 55-59, male",SP.POP.5559.MA,234,227,231,245,257,263
Tuvalu,TUV,"Population ages 60-64, female",SP.POP.6064.FE,233,233,238,247,250,250
Tuvalu,TUV,"Population ages 60-64, male",SP.POP.6064.MA,171,172,173,174,176,177
Tuvalu,TUV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,353,351,354,374,394,412
Tuvalu,TUV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,242,236,234,242,249,257
Uganda,UGA,"Population ages 10-14, male",SP.POP.1014.MA,3004318,3077608,3148398,3215557,3277764,3334319
Uganda,UGA,"Population ages 15-19, female",SP.POP.1519.FE,2648399,2723631,2790509,2849671,2904957,2961248
Uganda,UGA,"Population ages 10-14, female",SP.POP.1014.FE,2999323,3066707,3131650,3193173,3249550,3299939
Uganda,UGA,"Population ages 15-19, male",SP.POP.1519.MA,2632273,2708089,2777376,2840777,2901644,2964185
Uganda,UGA,"Population ages 20-24, female",SP.POP.2024.FE,2247624,2326891,2400398,2465959,2523418,2569113
Uganda,UGA,"Population ages 20-24, male",SP.POP.2024.MA,2227421,2305661,2378189,2443087,2500982,2548638
Uganda,UGA,"Population ages 25-29, female",SP.POP.2529.FE,1841313,1928256,2005012,2071087,2136747,2202354
Uganda,UGA,"Population ages 25-29, male",SP.POP.2529.MA,1813927,1900433,1976761,2042460,2108178,2174467
Uganda,UGA,"Population ages 30-34, female",SP.POP.3034.FE,1410722,1493742,1571020,1643786,1723602,1810004
Uganda,UGA,"Population ages 30-34, male",SP.POP.3034.MA,1379682,1460978,1536837,1608486,1687820,1774275
Uganda,UGA,"Population ages 35-39, female",SP.POP.3539.FE,1032093,1093867,1159399,1227332,1302197,1382589
Uganda,UGA,"Population ages 35-39, male",SP.POP.3539.MA,1003042,1063279,1126858,1192230,1264629,1342966
Uganda,UGA,"Population ages 40-44, female",SP.POP.4044.FE,808892,840784,875089,911790,954583,1005962
Uganda,UGA,"Population ages 40-44, male",SP.POP.4044.MA,779389,810085,842639,877334,918431,968292
Uganda,UGA,"Population ages 45-49, female",SP.POP.4549.FE,667761,689081,709540,730504,755065,782632
Uganda,UGA,"Population ages 45-49, male",SP.POP.4549.MA,632440,653483,673362,693423,717092,743815
Uganda,UGA,"Population ages 50-54, female",SP.POP.5054.FE,533938,557413,579574,599730,619163,638965
Uganda,UGA,"Population ages 50-54, male",SP.POP.5054.MA,488158,512103,534382,554417,573760,593476
Uganda,UGA,"Population ages 55-59, female",SP.POP.5559.FE,402197,420613,439974,460326,481369,502833
Uganda,UGA,"Population ages 55-59, male",SP.POP.5559.MA,344365,363006,382842,403671,425366,447485
Uganda,UGA,"Population ages 60-64, female",SP.POP.6064.FE,300941,313330,326211,339739,354002,369280
Uganda,UGA,"Population ages 60-64, male",SP.POP.6064.MA,240724,251474,263094,275624,289392,304576
Uganda,UGA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,546842,571469,597207,624637,653239,682874
Uganda,UGA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,369801,386130,403554,421763,441374,462240
Ukraine,UKR,"Population ages 10-14, male",SP.POP.1014.MA,1240415,1272811,1216334,1139892,1137041,1147969
Ukraine,UKR,"Population ages 15-19, female",SP.POP.1519.FE,963597,994829,971482,945243,999757,1075080
Ukraine,UKR,"Population ages 10-14, female",SP.POP.1014.FE,1170065,1198857,1143418,1070870,1070721,1085767
Ukraine,UKR,"Population ages 15-19, male",SP.POP.1519.MA,1019967,1052081,1024991,996786,1053848,1128894
Ukraine,UKR,"Population ages 20-24, female",SP.POP.2024.FE,1027618,980437,885528,809655,857145,974012
Ukraine,UKR,"Population ages 20-24, male",SP.POP.2024.MA,1078645,1029477,930194,850006,894045,1003431
Ukraine,UKR,"Population ages 25-29, female",SP.POP.2529.FE,1372831,1286194,1126561,977967,976581,1064174
Ukraine,UKR,"Population ages 25-29, male",SP.POP.2529.MA,1444083,1353266,1182457,1020798,1008999,1083619
Ukraine,UKR,"Population ages 30-34, female",SP.POP.3034.FE,1820851,1755876,1551767,1340723,1287535,1306465
Ukraine,UKR,"Population ages 30-34, male",SP.POP.3034.MA,1906240,1840921,1628878,1396589,1329819,1341829
Ukraine,UKR,"Population ages 35-39, female",SP.POP.3539.FE,1803089,1826769,1738680,1619111,1616163,1646261
Ukraine,UKR,"Population ages 35-39, male",SP.POP.3539.MA,1863322,1893472,1795094,1665744,1661717,1686067
Ukraine,UKR,"Population ages 40-44, female",SP.POP.4044.FE,1667605,1683943,1595060,1508227,1545898,1602015
Ukraine,UKR,"Population ages 40-44, male",SP.POP.4044.MA,1604159,1632671,1565645,1505440,1555532,1616427
Ukraine,UKR,"Population ages 45-49, female",SP.POP.4549.FE,1587459,1578983,1486249,1401971,1424656,1460849
Ukraine,UKR,"Population ages 45-49, male",SP.POP.4549.MA,1405668,1399619,1344409,1289026,1324068,1366954
Ukraine,UKR,"Population ages 50-54, female",SP.POP.5054.FE,1628119,1618745,1505867,1383519,1368975,1371486
Ukraine,UKR,"Population ages 50-54, male",SP.POP.5054.MA,1477893,1464714,1329011,1206099,1188866,1168554
Ukraine,UKR,"Population ages 55-59, female",SP.POP.5559.FE,1796894,1758578,1588142,1416670,1384769,1391895
Ukraine,UKR,"Population ages 55-59, male",SP.POP.5559.MA,1590642,1560628,1405571,1222832,1180431,1203954
Ukraine,UKR,"Population ages 60-64, female",SP.POP.6064.FE,1792231,1790315,1664454,1537565,1519851,1510058
Ukraine,UKR,"Population ages 60-64, male",SP.POP.6064.MA,1361835,1385650,1314538,1242472,1244112,1244972
Ukraine,UKR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5088524,5128308,4869604,4634508,4728553,4838435
Ukraine,UKR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2550117,2574370,2460448,2367776,2450672,2556819
United Arab Emirates,ARE,"Population ages 10-14, male",SP.POP.1014.MA,240199,245178,259380,275511,287928,291150
United Arab Emirates,ARE,"Population ages 15-19, female",SP.POP.1519.FE,209422,214219,225633,232115,231975,229444
United Arab Emirates,ARE,"Population ages 10-14, female",SP.POP.1014.FE,234223,239169,253036,268455,282379,287858
United Arab Emirates,ARE,"Population ages 15-19, male",SP.POP.1519.MA,247179,252556,265292,266296,262988,264569
United Arab Emirates,ARE,"Population ages 20-24, female",SP.POP.2024.FE,338052,344695,361833,363088,356596,349119
United Arab Emirates,ARE,"Population ages 20-24, male",SP.POP.2024.MA,519630,529205,554771,549949,548644,569461
United Arab Emirates,ARE,"Population ages 25-29, female",SP.POP.2529.FE,380643,387765,410531,430807,466665,513377
United Arab Emirates,ARE,"Population ages 25-29, male",SP.POP.2529.MA,922830,934250,982069,984471,967045,964349
United Arab Emirates,ARE,"Population ages 30-34, female",SP.POP.3034.FE,419853,432778,458152,470053,481681,497422
United Arab Emirates,ARE,"Population ages 30-34, male",SP.POP.3034.MA,1004197,1023712,1075128,1114571,1166477,1216399
United Arab Emirates,ARE,"Population ages 35-39, female",SP.POP.3539.FE,397780,408319,432388,455615,476125,487462
United Arab Emirates,ARE,"Population ages 35-39, male",SP.POP.3539.MA,828345,841153,884026,942701,1017655,1079363
United Arab Emirates,ARE,"Population ages 40-44, female",SP.POP.4044.FE,279251,287220,304014,328951,355596,367851
United Arab Emirates,ARE,"Population ages 40-44, male",SP.POP.4044.MA,617609,628427,658554,696516,718954,710126
United Arab Emirates,ARE,"Population ages 45-49, female",SP.POP.4549.FE,179310,182556,192760,207202,222233,231254
United Arab Emirates,ARE,"Population ages 45-49, male",SP.POP.4549.MA,438197,443129,465526,496586,522962,527294
United Arab Emirates,ARE,"Population ages 50-54, female",SP.POP.5054.FE,138936,141643,149362,157864,161373,156732
United Arab Emirates,ARE,"Population ages 50-54, male",SP.POP.5054.MA,300110,303319,317657,341062,365031,375128
United Arab Emirates,ARE,"Population ages 55-59, female",SP.POP.5559.FE,114600,118304,125855,133234,136296,131429
United Arab Emirates,ARE,"Population ages 55-59, male",SP.POP.5559.MA,202610,206337,217748,232927,241455,236440
United Arab Emirates,ARE,"Population ages 60-64, female",SP.POP.6064.FE,57749,59471,63159,70010,79644,88514
United Arab Emirates,ARE,"Population ages 60-64, male",SP.POP.6064.MA,99042,100351,105402,119034,135605,143295
United Arab Emirates,ARE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,64267,69256,74200,79441,84740,87994
United Arab Emirates,ARE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,82774,85788,91003,98325,107078,111203
United Kingdom,GBR,"Population ages 10-14, male",SP.POP.1014.MA,2085296,2103376,2148613,2178098,2188022,2189492
United Kingdom,GBR,"Population ages 15-19, female",SP.POP.1519.FE,1809503,1826073,1879782,1934120,1991019,2044753
United Kingdom,GBR,"Population ages 10-14, female",SP.POP.1014.FE,1983011,2000204,2044343,2073338,2082882,2083481
United Kingdom,GBR,"Population ages 15-19, male",SP.POP.1519.MA,1912665,1927370,1979964,2034986,2092624,2147283
United Kingdom,GBR,"Population ages 20-24, female",SP.POP.2024.FE,2014411,1995260,1973195,1929880,1923515,1957753
United Kingdom,GBR,"Population ages 20-24, male",SP.POP.2024.MA,2141437,2120037,2092511,2045800,2033687,2061253
United Kingdom,GBR,"Population ages 25-29, female",SP.POP.2529.FE,2211277,2192123,2188416,2168964,2153640,2142110
United Kingdom,GBR,"Population ages 25-29, male",SP.POP.2529.MA,2291287,2281276,2290215,2283072,2274346,2266370
United Kingdom,GBR,"Population ages 30-34, female",SP.POP.3034.FE,2223799,2219805,2262177,2298381,2313277,2302329
United Kingdom,GBR,"Population ages 30-34, male",SP.POP.3034.MA,2207362,2217123,2277508,2337383,2375690,2378203
United Kingdom,GBR,"Population ages 35-39, female",SP.POP.3539.FE,2262647,2268537,2291688,2289586,2287502,2286463
United Kingdom,GBR,"Population ages 35-39, male",SP.POP.3539.MA,2217093,2228304,2254556,2246084,2245523,2260665
United Kingdom,GBR,"Population ages 40-44, female",SP.POP.4044.FE,2087235,2116689,2186560,2249067,2286788,2306660
United Kingdom,GBR,"Population ages 40-44, male",SP.POP.4044.MA,2059586,2082476,2145514,2202910,2235511,2253905
United Kingdom,GBR,"Population ages 45-49, female",SP.POP.4549.FE,2224521,2161534,2108934,2081967,2079659,2107759
United Kingdom,GBR,"Population ages 45-49, male",SP.POP.4549.MA,2176403,2148383,2109821,2066771,2052953,2073573
United Kingdom,GBR,"Population ages 50-54, female",SP.POP.5054.FE,2360560,2357398,2376163,2355475,2304321,2253004
United Kingdom,GBR,"Population ages 50-54, male",SP.POP.5054.MA,2191528,2180402,2207483,2231505,2218904,2190314
United Kingdom,GBR,"Population ages 55-59, female",SP.POP.5559.FE,2229100,2242595,2285585,2329068,2361203,2366666
United Kingdom,GBR,"Population ages 55-59, male",SP.POP.5559.MA,2074910,2073628,2106193,2142647,2172520,2180339
United Kingdom,GBR,"Population ages 60-64, female",SP.POP.6064.FE,1992063,2008322,2062963,2112395,2153292,2197435
United Kingdom,GBR,"Population ages 60-64, male",SP.POP.6064.MA,1860815,1878542,1927672,1961531,1986541,2019058
United Kingdom,GBR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6798219,6831803,6985472,7154893,7294985,7410969
United Kingdom,GBR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,5682778,5714613,5847577,5994368,6115210,6213895
United States,USA,"Population ages 10-14, male",SP.POP.1014.MA,11211805,11096866,10938383,10766824,10634690,10553355
United States,USA,"Population ages 15-19, female",SP.POP.1519.FE,10471497,10498252,10594114,10684721,10762433,10792499
United States,USA,"Population ages 10-14, female",SP.POP.1014.FE,10564057,10459091,10314103,10159345,10040956,9971458
United States,USA,"Population ages 15-19, male",SP.POP.1519.MA,11171654,11190762,11281264,11361386,11431456,11454686
United States,USA,"Population ages 20-24, female",SP.POP.2024.FE,10485189,10501962,10530882,10559321,10683808,10886816
United States,USA,"Population ages 20-24, male",SP.POP.2024.MA,11255580,11252322,11262460,11272933,11387642,11587245
United States,USA,"Population ages 25-29, female",SP.POP.2529.FE,11208797,10996972,10823157,10694942,10632854,10651061
United States,USA,"Population ages 25-29, male",SP.POP.2529.MA,12044675,11813186,11617785,11464412,11392099,11413214
United States,USA,"Population ages 30-34, female",SP.POP.3034.FE,11329689,11446418,11532834,11547091,11464419,11276170
United States,USA,"Population ages 30-34, male",SP.POP.3034.MA,12140507,12255664,12338326,12348966,12266606,12081091
United States,USA,"Population ages 35-39, female",SP.POP.3539.FE,10977860,11017741,11066342,11146966,11253669,11364795
United States,USA,"Population ages 35-39, male",SP.POP.3539.MA,11684006,11734668,11793421,11883461,12002868,12130459
United States,USA,"Population ages 40-44, female",SP.POP.4044.FE,10235337,10446970,10646579,10816409,10929627,10986095
United States,USA,"Population ages 40-44, male",SP.POP.4044.MA,10795498,11020769,11234880,11421148,11555902,11635970
United States,USA,"Population ages 45-49, female",SP.POP.4549.FE,9892260,9719547,9706107,9834197,10006616,10208000
United States,USA,"Population ages 45-49, male",SP.POP.4549.MA,10345587,10169986,10161110,10298799,10483651,10701461
United States,USA,"Population ages 50-54, female",SP.POP.5054.FE,10173335,10169448,10145471,10083612,9981439,9813867
United States,USA,"Population ages 50-54, male",SP.POP.5054.MA,10503469,10510754,10490439,10428335,10330834,10169634
United States,USA,"Population ages 55-59, female",SP.POP.5559.FE,10858519,10656024,10434956,10239373,10075872,10007591
United States,USA,"Population ages 55-59, male",SP.POP.5559.MA,10972096,10775309,10559470,10372336,10227156,10181466
United States,USA,"Population ages 60-64, female",SP.POP.6064.FE,10500778,10567944,10623608,10650290,10640066,10557113
United States,USA,"Population ages 60-64, male",SP.POP.6064.MA,10220609,10349300,10444937,10497375,10504619,10431530
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,29002068,29751915,30639727,31675306,32695494,33642038
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,24280648,24949070,25748530,26706454,27673731,28584973
Upper middle income,UMC,"Population ages 10-14, male",SP.POP.1014.MA,101878904,103053393,104347150,105425387,106066888,106297621
Upper middle income,UMC,"Population ages 15-19, female",SP.POP.1519.FE,88553457,88641325,89206274,90132269,91315962,92497017
Upper middle income,UMC,"Population ages 10-14, female",SP.POP.1014.FE,92704034,93826668,95048669,96082425,96766014,97110982
Upper middle income,UMC,"Population ages 15-19, male",SP.POP.1519.MA,97073853,97201889,97855958,98909394,100231215,101522286
Upper middle income,UMC,"Population ages 20-24, female",SP.POP.2024.FE,91768809,90865946,89907886,89072449,88567474,88257016
Upper middle income,UMC,"Population ages 20-24, male",SP.POP.2024.MA,99645268,98823544,97926388,97163227,96737810,96479780
Upper middle income,UMC,"Population ages 25-29, female",SP.POP.2529.FE,100793279,97616464,95669235,94024571,92598832,91570446
Upper middle income,UMC,"Population ages 25-29, male",SP.POP.2529.MA,108006444,104798360,102921758,101359995,100006361,99067385
Upper middle income,UMC,"Population ages 30-34, female",SP.POP.3034.FE,112757722,112808347,110456058,107416614,104167054,100365848
Upper middle income,UMC,"Population ages 30-34, male",SP.POP.3034.MA,118940496,119389755,117200242,114232307,110998846,107137727
Upper middle income,UMC,"Population ages 35-39, female",SP.POP.3539.FE,102816593,104614050,106300673,108106396,110161741,112047393
Upper middle income,UMC,"Population ages 35-39, male",SP.POP.3539.MA,106163338,108291936,110374006,112662360,115258423,117703555
Upper middle income,UMC,"Population ages 40-44, female",SP.POP.4044.FE,93688020,94647842,96643180,98743305,100310914,101962556
Upper middle income,UMC,"Population ages 40-44, male",SP.POP.4044.MA,95106739,96277647,98543295,100930509,102751218,104683338
Upper middle income,UMC,"Population ages 45-49, female",SP.POP.4549.FE,100857270,98583807,96249402,94006241,92673163,92638809
Upper middle income,UMC,"Population ages 45-49, male",SP.POP.4549.MA,101092297,98848850,96582894,94423432,93199402,93316880
Upper middle income,UMC,"Population ages 50-54, female",SP.POP.5054.FE,98690149,100123972,101418094,101856464,101045929,99320574
Upper middle income,UMC,"Population ages 50-54, male",SP.POP.5054.MA,97291549,98823660,100204594,100752588,100033860,98355427
Upper middle income,UMC,"Population ages 55-59, female",SP.POP.5559.FE,84284608,90144055,93550076,94222815,95064350,96565286
Upper middle income,UMC,"Population ages 55-59, male",SP.POP.5559.MA,81248374,86985557,90309580,90956700,91822859,93405836
Upper middle income,UMC,"Population ages 60-64, female",SP.POP.6064.FE,67811574,66393571,66534969,70147753,75731981,81451924
Upper middle income,UMC,"Population ages 60-64, male",SP.POP.6064.MA,62949106,61580782,61783331,65366093,70767314,76240394
Upper middle income,UMC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,163776376,170280580,176727727,183282323,188850579,193741651
Upper middle income,UMC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,131241817,136188950,141217304,146221500,150217901,153688273
