country_code,bucket,sex,pop
LIE,55plus,female,3213.0
LKA,1014,male,861963.0
LKA,1014,female,831431.0
LKA,1519,male,875490.0
LKA,1519,female,856169.0
LKA,2024,male,836957.0
LKA,2024,female,817169.0
LKA,2534,male,1555947.0
LKA,2534,female,1558165.0
LKA,3544,male,1451780.0
LKA,3544,female,1567175.0
LKA,4554,male,1336886.0
LKA,4554,female,1443168.0
LKA,55plus,male,1101829.0
LKA,55plus,female,1260487.0
LMC,1014,male,158216604.0
LMC,1014,female,148957424.0
LMC,1519,male,152509379.0
LMC,1519,female,143577518.0
LMC,2024,male,143516977.0
LMC,2024,female,136571038.0
LMC,2534,male,256295643.0
LMC,2534,female,246160088.0
LMC,3544,male,216349580.0
LMC,3544,female,209547465.0
LMC,4554,male,159160654.0
LMC,4554,female,156297308.0
LMC,55plus,male,110355029.0
LMC,55plus,female,112812106.0
LMY,1014,male,312046595.0
LMY,1014,female,292571358.0
LMY,1519,male,296534080.0
LMY,1519,female,277800972.0
LMY,2024,male,276783029.0
LMY,2024,female,261236046.0
LMY,2534,male,519600033.0
LMY,2534,female,495235449.0
LMY,3544,male,476763754.0
LMY,3544,female,462519338.0
LMY,4554,male,375836437.0
LMY,4554,female,374703598.0
LMY,55plus,male,295841409.0
LMY,55plus,female,308609739.0
LSO,1014,male,136216.0
LSO,1014,female,135186.0
LSO,1519,male,122677.0
LSO,1519,female,122219.0
LSO,2024,male,111924.0
LSO,2024,female,112336.0
LSO,2534,male,197446.0
LSO,2534,female,203053.0
LSO,3544,male,162314.0
LSO,3544,female,173601.0
LSO,4554,male,77139.0
LSO,4554,female,84229.0
LSO,55plus,male,42838.0
LSO,55plus,female,55900.0
LTE,1014,male,81001909.0
LTE,1014,female,72823897.0
LTE,1519,male,76845367.0
LTE,1519,female,68823695.0
LTE,2024,male,73451446.0
LTE,2024,female,65787083.0
LTE,2534,male,164172897.0
LTE,2534,female,148769762.0
LTE,3544,male,188296904.0
LTE,3544,female,178441569.0
LTE,4554,male,164435615.0
LTE,4554,female,163416253.0
LTE,55plus,male,151602861.0
LTE,55plus,female,159481124.0
LTU,1014,male,75099.0
LTU,1014,female,71506.0
LTU,1519,male,71593.0
LTU,1519,female,68992.0
LTU,2024,male,75148.0
LTU,2024,female,72752.0
LTU,2534,male,198806.0
LTU,2534,female,182747.0
LTU,3544,male,205335.0
LTU,3544,female,181909.0
LTU,4554,male,183634.0
LTU,4554,female,184351.0
LTU,55plus,male,181564.0
LTU,55plus,female,214728.0
LUX,1014,male,18706.0
LUX,1014,female,17669.0
LUX,1519,male,18395.0
LUX,1519,female,17452.0
LUX,2024,male,19458.0
LUX,2024,female,18105.0
LUX,2534,male,51750.0
LUX,2534,female,48870.0
LUX,3544,male,53701.0
LUX,3544,female,52544.0
LUX,4554,male,48957.0
LUX,4554,female,47480.0
LUX,55plus,male,46091.0
LUX,55plus,female,43404.0
LVA,1014,male,52606.0
LVA,1014,female,49196.0
LVA,1519,male,52338.0
LVA,1519,female,50024.0
LVA,2024,male,45682.0
LVA,2024,female,43405.0
LVA,2534,male,100100.0
LVA,2534,female,93203.0
LVA,3544,male,136272.0
LVA,3544,female,130398.0
LVA,4554,male,121199.0
LVA,4554,female,128522.0
LVA,55plus,male,113810.0
LVA,55plus,female,137521.0
MAC,1014,male,17946.0
MAC,1014,female,16709.0
MAC,1519,male,13731.0
MAC,1519,female,14057.0
MAC,2024,male,15531.0
MAC,2024,female,18818.0
MAC,2534,male,48107.0
MAC,2534,female,57228.0
MAC,3544,male,58129.0
MAC,3544,female,68913.0
MAC,4554,male,41849.0
MAC,4554,female,54130.0
MAC,55plus,male,36464.0
MAC,55plus,female,51993.0
MAF,1014,male,946.0
MAF,1014,female,943.0
MAF,1519,male,958.0
MAF,1519,female,920.0
MAF,2024,male,658.0
MAF,2024,female,631.0
MAF,2534,male,765.0
MAF,2534,female,990.0
MAF,3544,male,1179.0
MAF,3544,female,1589.0
MAF,4554,male,1429.0
MAF,4554,female,1805.0
MAF,55plus,male,1802.0
MAF,55plus,female,2063.0
MAR,1014,male,1713670.0
MAR,1014,female,1621407.0
MAR,1519,male,1664751.0
MAR,1519,female,1584878.0
MAR,2024,male,1510520.0
MAR,2024,female,1438990.0
MAR,2534,male,2944953.0
MAR,2534,female,2812845.0
MAR,3544,male,2804584.0
MAR,3544,female,2750550.0
MAR,4554,male,2253637.0
MAR,4554,female,2264311.0
MAR,55plus,male,1701598.0
MAR,55plus,female,1767288.0
MCO,1014,male,807.0
MCO,1014,female,800.0
MCO,1519,male,811.0
MCO,1519,female,768.0
MCO,2024,male,908.0
MCO,2024,female,876.0
MCO,2534,male,1874.0
MCO,2534,female,1793.0
MCO,3544,male,1717.0
MCO,3544,female,1769.0
MCO,4554,male,1655.0
MCO,4554,female,1876.0
MCO,55plus,male,2565.0
MCO,55plus,female,2642.0
MDA,1014,male,89459.0
MDA,1014,female,85313.0
MDA,1519,male,74470.0
MDA,1519,female,76367.0
MDA,2024,male,60303.0
MDA,2024,female,61173.0
MDA,2534,male,133620.0
MDA,2534,female,140105.0
MDA,3544,male,183417.0
MDA,3544,female,192241.0
MDA,4554,male,139284.0
MDA,4554,female,164426.0
MDA,55plus,male,125309.0
MDA,55plus,female,167364.0
MDG,1014,male,1925405.0
MDG,1014,female,1878986.0
MDG,1519,male,1760470.0
MDG,1519,female,1728090.0
MDG,2024,male,1553488.0
MDG,2024,female,1533959.0
MDG,2534,male,2530140.0
MDG,2534,female,2511154.0
MDG,3544,male,1684728.0
MDG,3544,female,1685069.0
MDG,4554,male,1186970.0
MDG,4554,female,1208441.0
MDG,55plus,male,718432.0
MDG,55plus,female,754230.0
MDV,1014,male,20821.0
MDV,1014,female,17778.0
MDV,1519,male,18547.0
MDV,1519,female,16076.0
MDV,2024,male,17332.0
MDV,2024,female,12881.0
MDV,2534,male,82327.0
MDV,2534,female,35670.0
MDV,3544,male,83332.0
MDV,3544,female,39175.0
MDV,4554,male,38936.0
MDV,4554,female,23103.0
MDV,55plus,male,19371.0
MDV,55plus,female,15830.0
MEA,1014,male,26012628.0
MEA,1014,female,24794726.0
MEA,1519,male,23231832.0
MEA,1519,female,22137203.0
MEA,2024,male,21567895.0
MEA,2024,female,19983831.0
MEA,2534,male,44758710.0
MEA,2534,female,38783668.0
MEA,3544,male,42897965.0
MEA,3544,female,37258976.0
MEA,4554,male,29674642.0
MEA,4554,female,26735328.0
MEA,55plus,male,18911867.0
MEA,55plus,female,18432090.0
MEX,1014,male,5693949.0
MEX,1014,female,5499592.0
MEX,1519,male,5658563.0
MEX,1519,female,5487934.0
MEX,2024,male,5598363.0
MEX,2024,female,5502324.0
MEX,2534,male,10370957.0
MEX,2534,female,10649238.0
MEX,3544,male,8718110.0
MEX,3544,female,9707153.0
MEX,4554,male,7065494.0
MEX,4554,female,8389238.0
MEX,55plus,male,5385968.0
MEX,55plus,female,6382383.0
MHL,1014,male,2277.0
MHL,1014,female,2164.0
MHL,1519,male,2481.0
MHL,1519,female,2202.0
MHL,2024,male,1760.0
MHL,2024,female,1537.0
MHL,2534,male,1595.0
MHL,2534,female,1576.0
MHL,3544,male,2197.0
MHL,3544,female,2252.0
MHL,4554,male,1981.0
MHL,4554,female,1959.0
MHL,55plus,male,1358.0
MHL,55plus,female,1318.0
MIC,1014,male,264514225.0
MIC,1014,female,246068406.0
MIC,1519,male,254031665.0
MIC,1519,female,236074535.0
MIC,2024,male,239996757.0
MIC,2024,female,224828054.0
MIC,2534,male,462500755.0
MIC,2534,female,438096382.0
MIC,3544,male,438736473.0
MIC,3544,female,423557414.0
MIC,4554,male,350832961.0
MIC,4554,female,348256691.0
MIC,55plus,male,280001259.0
MIC,55plus,female,290829316.0
MKD,1014,male,55649.0
MKD,1014,female,53824.0
MKD,1519,male,52752.0
MKD,1519,female,51231.0
MKD,2024,male,51975.0
MKD,2024,female,50969.0
MKD,2534,male,113845.0
MKD,2534,female,111026.0
MKD,3544,male,124639.0
MKD,3544,female,125501.0
MKD,4554,male,122361.0
MKD,4554,female,127511.0
MKD,55plus,male,117255.0
MKD,55plus,female,126234.0
MLI,1014,male,1712666.0
MLI,1014,female,1673445.0
MLI,1519,male,1456085.0
MLI,1519,female,1420039.0
MLI,2024,male,1169862.0
MLI,2024,female,1139802.0
MLI,2534,male,1653392.0
MLI,2534,female,1608813.0
MLI,3544,male,1181038.0
MLI,3544,female,1144969.0
MLI,4554,male,756867.0
MLI,4554,female,741212.0
MLI,55plus,male,389505.0
MLI,55plus,female,402240.0
MLT,1014,male,13005.0
MLT,1014,female,12006.0
MLT,1519,male,12650.0
MLT,1519,female,11700.0
MLT,2024,male,14050.0
MLT,2024,female,12651.0
MLT,2534,male,47836.0
MLT,2534,female,39104.0
MLT,3544,male,53602.0
MLT,3544,female,44597.0
MLT,4554,male,41377.0
MLT,4554,female,35766.0
MLT,55plus,male,32003.0
MLT,55plus,female,29960.0
MMR,1014,male,2242903.0
MMR,1014,female,2134766.0
MMR,1519,male,2235370.0
MMR,1519,female,2138765.0
MMR,2024,male,2281959.0
MMR,2024,female,2199642.0
MMR,2534,male,4393684.0
MMR,2534,female,4289390.0
MMR,3544,male,4075184.0
MMR,3544,female,4042912.0
MMR,4554,male,3344742.0
MMR,4554,female,3428880.0
MMR,55plus,male,2421099.0
MMR,55plus,female,2665748.0
MNA,1014,male,23388519.0
MNA,1014,female,22266886.0
MNA,1519,male,20845830.0
MNA,1519,female,19908828.0
MNA,2024,male,18458896.0
MNA,2024,female,17736187.0
MNA,2534,male,34730633.0
MNA,2534,female,33454830.0
MNA,3544,male,33227220.0
MNA,3544,female,32423817.0
MNA,4554,male,24285978.0
MNA,4554,female,23860555.0
MNA,55plus,male,16301037.0
MNA,55plus,female,16744296.0
MNE,1014,male,19751.0
MNE,1014,female,18234.0
MNE,1519,male,19576.0
MNE,1519,female,18560.0
MNE,2024,male,18706.0
MNE,2024,female,18101.0
MNE,2534,male,36780.0
MNE,2534,female,35698.0
MNE,3544,male,40630.0
MNE,3544,female,40792.0
MNE,4554,male,38352.0
MNE,4554,female,42178.0
MNE,55plus,male,36000.0
MNE,55plus,female,40602.0
MNG,1014,male,206007.0
MNG,1014,female,192583.0
MNG,1519,male,155638.0
MNG,1519,female,145674.0
MNG,2024,male,115292.0
MNG,2024,female,107730.0
MNG,2534,male,251380.0
MNG,2534,female,239066.0
MNG,3544,male,272265.0
MNG,3544,female,266121.0
MNG,4554,male,198007.0
MNG,4554,female,205863.0
MNG,55plus,male,131030.0
MNG,55plus,female,159349.0
MNP,1014,male,1841.0
MNP,1014,female,1686.0
MNP,1519,male,2027.0
MNP,1519,female,1841.0
MNP,2024,male,1558.0
MNP,2024,female,1375.0
MNP,2534,male,2109.0
MNP,2534,female,1793.0
MNP,3544,male,2647.0
MNP,3544,female,2281.0
MNP,4554,male,3594.0
MNP,4554,female,3232.0
MNP,55plus,male,3779.0
MNP,55plus,female,3368.0
MOZ,1014,male,2321487.0
MOZ,1014,female,2307432.0
MOZ,1519,male,1957039.0
MOZ,1519,female,1959257.0
MOZ,2024,male,1632663.0
MOZ,2024,female,1658369.0
MOZ,2534,male,2494933.0
MOZ,2534,female,2617117.0
MOZ,3544,male,1568011.0
MOZ,3544,female,1786580.0
MOZ,4554,male,932450.0
MOZ,4554,female,1144970.0
MOZ,55plus,male,497144.0
MOZ,55plus,female,671018.0
MRT,1014,male,341698.0
MRT,1014,female,332520.0
MRT,1519,male,291537.0
MRT,1519,female,289068.0
MRT,2024,male,234995.0
MRT,2024,female,243075.0
MRT,2534,male,353678.0
MRT,2534,female,384060.0
MRT,3544,male,243491.0
MRT,3544,female,275562.0
MRT,4554,male,161192.0
MRT,4554,female,187783.0
MRT,55plus,male,105073.0
MRT,55plus,female,120221.0
MUS,1014,male,31976.0
MUS,1014,female,32796.0
MUS,1519,male,39655.0
MUS,1519,female,40889.0
MUS,2024,male,46215.0
MUS,2024,female,45575.0
MUS,2534,male,103392.0
MUS,2534,female,95070.0
MUS,3544,male,98282.0
MUS,3544,female,89841.0
MUS,4554,male,88989.0
MUS,4554,female,87332.0
MUS,55plus,male,79291.0
MUS,55plus,female,82085.0
MWI,1014,male,1405288.0
MWI,1014,female,1412917.0
MWI,1519,male,1307932.0
MWI,1519,female,1328409.0
MWI,2024,male,1088128.0
MWI,2024,female,1111683.0
MWI,2534,male,1636184.0
MWI,2534,female,1729288.0
MWI,3544,male,1120893.0
MWI,3544,female,1299406.0
MWI,4554,male,680524.0
MWI,4554,female,687510.0
MWI,55plus,male,314913.0
MWI,55plus,female,421626.0
MYS,1014,male,1466501.0
MYS,1014,female,1354762.0
MYS,1519,male,1446877.0
MYS,1519,female,1339394.0
MYS,2024,male,1648275.0
MYS,2024,female,1486213.0
MYS,2534,male,3442245.0
MYS,2534,female,2897670.0
MYS,3544,male,3219642.0
MYS,3544,female,2742382.0
MYS,4554,male,2205854.0
MYS,4554,female,1984388.0
MYS,55plus,male,1517021.0
MYS,55plus,female,1491136.0
NAC,1014,male,11652136.0
NAC,1014,female,11022671.0
NAC,1519,male,12595475.0
NAC,1519,female,11897534.0
NAC,2024,male,12845326.0
NAC,2024,female,12104160.0
NAC,2534,male,26479493.0
NAC,2534,female,24726602.0
NAC,3544,male,26620997.0
NAC,3544,female,25165440.0
NAC,4554,male,23370464.0
NAC,4554,female,22571813.0
NAC,55plus,male,23213407.0
NAC,55plus,female,23226774.0
NAM,1014,male,169683.0
NAM,1014,female,172526.0
NAM,1519,male,145275.0
NAM,1519,female,146019.0
NAM,2024,male,130247.0
NAM,2024,female,128078.0
NAM,2534,male,251970.0
NAM,2534,female,259074.0
NAM,3544,male,183379.0
NAM,3544,female,193981.0
NAM,4554,male,122278.0
NAM,4554,female,127651.0
NAM,55plus,male,68774.0
NAM,55plus,female,85243.0
NCL,1014,male,10594.0
NCL,1014,female,10374.0
NCL,1519,male,10736.0
NCL,1519,female,10550.0
NCL,2024,male,10771.0
NCL,2024,female,10796.0
NCL,2534,male,19999.0
NCL,2534,female,20263.0
NCL,3544,male,20888.0
NCL,3544,female,21602.0
NCL,4554,male,19122.0
NCL,4554,female,20369.0
NCL,55plus,male,16273.0
NCL,55plus,female,16894.0
NER,1014,male,1910744.0
NER,1014,female,1845057.0
NER,1519,male,1618335.0
NER,1519,female,1560600.0
NER,2024,male,1316040.0
NER,2024,female,1267551.0
NER,2534,male,1858489.0
NER,2534,female,1784050.0
NER,3544,male,1192923.0
NER,3544,female,1137514.0
NER,4554,male,789200.0
NER,4554,female,757908.0
NER,55plus,male,499120.0
NER,55plus,female,499815.0
NGA,1014,male,15393344.0
NGA,1014,female,14883339.0
NGA,1519,male,13685202.0
NGA,1519,female,13173225.0
NGA,2024,male,11610583.0
NGA,2024,female,11187791.0
NGA,2534,male,16998814.0
NGA,2534,female,16420743.0
NGA,3544,male,12236486.0
NGA,3544,female,11920962.0
NGA,4554,male,8457920.0
NGA,4554,female,8354606.0
NGA,55plus,male,4902912.0
NGA,55plus,female,5041940.0
NIC,1014,male,339246.0
NIC,1014,female,329500.0
NIC,1519,male,332563.0
NIC,1519,female,323591.0
NIC,2024,male,314830.0
NIC,2024,female,307147.0
NIC,2534,male,597268.0
NIC,2534,female,592486.0
NIC,3544,male,473646.0
NIC,3544,female,507187.0
NIC,4554,male,342896.0
NIC,4554,female,373166.0
NIC,55plus,male,213413.0
NIC,55plus,female,246044.0
NLD,1014,male,472642.0
NLD,1014,female,450206.0
NLD,1519,male,509509.0
NLD,1519,female,488177.0
NLD,2024,male,589941.0
NLD,2024,female,570673.0
NLD,2534,male,1248008.0
NLD,2534,female,1217771.0
NLD,3544,male,1145215.0
NLD,3544,female,1127310.0
NLD,4554,male,1096492.0
NLD,4554,female,1106190.0
NLD,55plus,male,1256118.0
NLD,55plus,female,1261756.0
NOR,1014,male,164654.0
NOR,1014,female,156503.0
NOR,1519,male,175508.0
NOR,1519,female,166539.0
NOR,2024,male,177597.0
NOR,2024,female,169914.0
NOR,2534,male,391992.0
NOR,2534,female,373099.0
NOR,3544,male,387815.0
NOR,3544,female,372154.0
NOR,4554,male,372116.0
NOR,4554,female,356609.0
NOR,55plus,male,356753.0
NOR,55plus,female,344628.0
NPL,1014,male,1465168.0
NPL,1014,female,1374476.0
NPL,1519,male,1461798.0
NPL,1519,female,1436917.0
NPL,2024,male,1386293.0
NPL,2024,female,1476821.0
NPL,2534,male,2227673.0
NPL,2534,female,2712094.0
NPL,3544,male,1617873.0
NPL,3544,female,2125141.0
NPL,4554,male,1322773.0
NPL,4554,female,1556018.0
NPL,55plus,male,950334.0
NPL,55plus,female,1073957.0
NRU,1014,male,800.0
NRU,1014,female,747.0
NRU,1519,male,692.0
NRU,1519,female,611.0
NRU,2024,male,458.0
NRU,2024,female,439.0
NRU,2534,male,880.0
NRU,2534,female,818.0
NRU,3544,male,866.0
NRU,3544,female,839.0
NRU,4554,male,485.0
NRU,4554,female,479.0
NRU,55plus,male,305.0
NRU,55plus,female,321.0
NZL,1014,male,171222.0
NZL,1014,female,162386.0
NZL,1519,male,175265.0
NZL,1519,female,165838.0
NZL,2024,male,171775.0
NZL,2024,female,163546.0
NZL,2534,male,378197.0
NZL,2534,female,358618.0
NZL,3544,male,356236.0
NZL,3544,female,360722.0
NZL,4554,male,315616.0
NZL,4554,female,326296.0
NZL,55plus,male,312467.0
NZL,55plus,female,332063.0
OED,1014,male,42094170.0
OED,1014,female,40080652.0
OED,1519,male,43687948.0
OED,1519,female,41587457.0
OED,2024,male,44518270.0
OED,2024,female,42390638.0
OED,2534,male,93285608.0
OED,2534,female,89213077.0
OED,3544,male,94036462.0
OED,3544,female,92616505.0
OED,4554,male,91054387.0
OED,4554,female,91630612.0
OED,55plus,male,85563734.0
OED,55plus,female,88531701.0
OMN,1014,male,214734.0
OMN,1014,female,206297.0
OMN,1519,male,161282.0
OMN,1519,female,154902.0
OMN,2024,male,282025.0
OMN,2024,female,151686.0
OMN,2534,male,871609.0
OMN,2534,female,379817.0
OMN,3544,male,847017.0
OMN,3544,female,368042.0
OMN,4554,male,377168.0
OMN,4554,female,191625.0
OMN,55plus,male,138068.0
OMN,55plus,female,87478.0
OSS,1014,male,573668.0
OSS,1014,female,551329.0
OSS,1519,male,567971.0
OSS,1519,female,545351.0
OSS,2024,male,581516.0
OSS,2024,female,533001.0
OSS,2534,male,1291843.0
OSS,2534,female,1076655.0
OSS,3544,male,1312585.0
OSS,3544,female,1028762.0
OSS,4554,male,902573.0
OSS,4554,female,793193.0
OSS,55plus,male,625821.0
OSS,55plus,female,629178.0
PAK,1014,male,15300856.0
PAK,1014,female,14647314.0
PAK,1519,male,14000905.0
PAK,1519,female,13328582.0
PAK,2024,male,12065308.0
PAK,2024,female,11538231.0
PAK,2534,male,19794340.0
PAK,2534,female,18903549.0
PAK,3544,male,14642574.0
PAK,3544,female,14248505.0
PAK,4554,male,9730731.0
PAK,4554,female,9690455.0
PAK,55plus,male,6695295.0
PAK,55plus,female,6946714.0
PAN,1014,male,197523.0
PAN,1014,female,188284.0
PAN,1519,male,188454.0
PAN,1519,female,180632.0
PAN,2024,male,183117.0
PAN,2024,female,176351.0
PAN,2534,male,347437.0
PAN,2534,female,339770.0
PAN,3544,male,315651.0
PAN,3544,female,312434.0
PAN,4554,male,267375.0
PAN,4554,female,269646.0
PAN,55plus,male,209046.0
PAN,55plus,female,218697.0
PER,1014,male,1416614.0
PER,1014,female,1367727.0
PER,1519,male,1465750.0
PER,1519,female,1421673.0
PER,2024,male,1416004.0
PER,2024,female,1395512.0
PER,2534,male,2719277.0
PER,2534,female,2798106.0
PER,3544,male,2452403.0
PER,3544,female,2514760.0
PER,4554,male,2013794.0
PER,4554,female,2010707.0
PER,55plus,male,1457176.0
PER,55plus,female,1473324.0
PHL,1014,male,5940280.0
PHL,1014,female,5749601.0
PHL,1519,male,5788495.0
PHL,1519,female,5632729.0
PHL,2024,male,5409212.0
PHL,2024,female,5335112.0
PHL,2534,male,10046074.0
PHL,2534,female,9905863.0
PHL,3544,male,7954803.0
PHL,3544,female,7803067.0
PHL,4554,male,5911801.0
PHL,4554,female,5963113.0
PHL,55plus,male,4154562.0
PHL,55plus,female,4502584.0
PLW,1014,male,630.0
PLW,1014,female,550.0
PLW,1519,male,601.0
PLW,1519,female,598.0
PLW,2024,male,538.0
PLW,2024,female,497.0
PLW,2534,male,1265.0
PLW,2534,female,956.0
PLW,3544,male,1577.0
PLW,3544,female,1109.0
PLW,4554,male,1589.0
PLW,4554,female,1210.0
PLW,55plus,male,1302.0
PLW,55plus,female,1166.0
PNG,1014,male,592048.0
PNG,1014,female,544961.0
PNG,1519,male,555565.0
PNG,1519,female,503905.0
PNG,2024,male,517502.0
PNG,2024,female,468765.0
PNG,2534,male,898427.0
PNG,2534,female,839492.0
PNG,3544,male,691760.0
PNG,3544,female,699889.0
PNG,4554,male,494760.0
PNG,4554,female,505551.0
PNG,55plus,male,325671.0
PNG,55plus,female,307953.0
POL,1014,male,977659.0
POL,1014,female,927788.0
POL,1519,male,988181.0
POL,1519,female,939694.0
POL,2024,male,845397.0
POL,2024,female,807288.0
POL,2534,male,2176934.0
POL,2534,female,2085764.0
POL,3544,male,2975259.0
POL,3544,female,2886246.0
POL,4554,male,2682194.0
POL,4554,female,2667469.0
POL,55plus,male,2036308.0
POL,55plus,female,2178700.0
PRE,1014,male,72209206.0
PRE,1014,female,70610646.0
PRE,1519,male,63375156.0
PRE,1519,female,62091920.0
PRE,2024,male,53488750.0
PRE,2024,female,52721045.0
PRE,2534,male,81544559.0
PRE,2534,female,81462628.0
PRE,3544,male,56372045.0
PRE,3544,female,57340331.0
PRE,4554,male,37080112.0
PRE,4554,female,38303545.0
PRE,55plus,male,21666061.0
PRE,55plus,female,23757606.0
PRI,1014,male,76727.0
PRI,1014,female,72871.0
PRI,1519,male,92106.0
PRI,1519,female,86929.0
PRI,2024,male,104269.0
PRI,2024,female,99859.0
PRI,2534,male,197653.0
PRI,2534,female,204409.0
PRI,3544,male,177211.0
PRI,3544,female,198007.0
PRI,4554,male,196873.0
PRI,4554,female,221218.0
PRI,55plus,male,204418.0
PRI,55plus,female,240955.0
PRK,1014,male,838610.0
PRK,1014,female,797156.0
PRK,1519,male,833533.0
PRK,1519,female,794693.0
PRK,2024,male,893346.0
PRK,2024,female,856296.0
PRK,2534,male,1991965.0
PRK,2534,female,1923091.0
PRK,3544,male,1820134.0
PRK,3544,female,1780137.0
PRK,4554,male,1814146.0
PRK,4554,female,1814450.0
PRK,55plus,male,1782016.0
PRK,55plus,female,1860591.0
PRT,1014,male,235992.0
PRT,1014,female,224950.0
PRT,1519,male,266185.0
PRT,1519,female,257000.0
PRT,2024,male,291190.0
PRT,2024,female,278358.0
PRT,2534,male,573058.0
PRT,2534,female,557579.0
PRT,3544,male,619293.0
PRT,3544,female,645261.0
PRT,4554,male,761873.0
PRT,4554,female,830650.0
PRT,55plus,male,697716.0
PRT,55plus,female,795902.0
PRY,1014,male,326471.0
PRY,1014,female,312175.0
PRY,1519,male,302116.0
PRY,1519,female,289686.0
PRY,2024,male,291883.0
PRY,2024,female,281492.0
PRY,2534,male,595709.0
PRY,2534,female,580440.0
PRY,3544,male,504914.0
PRY,3544,female,496887.0
PRY,4554,male,339861.0
PRY,4554,female,340377.0
PRY,55plus,male,254983.0
PRY,55plus,female,273861.0
PSE,1014,male,325651.0
PSE,1014,female,316508.0
PSE,1519,male,277622.0
PSE,1519,female,278900.0
PSE,2024,male,233944.0
PSE,2024,female,240722.0
PSE,2534,male,415693.0
PSE,2534,female,426114.0
PSE,3544,male,304050.0
PSE,3544,female,312030.0
PSE,4554,male,183921.0
PSE,4554,female,200956.0
PSE,55plus,male,121132.0
PSE,55plus,female,133820.0
PSS,1014,male,152569.0
PSS,1014,female,145958.0
PSS,1519,male,136572.0
PSS,1519,female,132068.0
PSS,2024,male,117883.0
PSS,2024,female,115855.0
PSS,2534,male,200013.0
PSS,2534,female,204050.0
PSS,3544,male,171163.0
PSS,3544,female,175231.0
PSS,4554,male,130599.0
PSS,4554,female,127763.0
PSS,55plus,male,93315.0
PSS,55plus,female,95825.0
PST,1014,male,30941744.0
PST,1014,female,29307487.0
PST,1519,male,32632405.0
PST,1519,female,30895797.0
PST,2024,male,33463918.0
PST,2024,female,31594663.0
PST,2534,male,71461331.0
PST,2534,female,67369861.0
PST,3544,male,75175841.0
PST,3544,female,73029046.0
PST,4554,male,75047616.0
PST,4554,female,74718243.0
PST,55plus,male,74195185.0
PST,55plus,female,76393019.0
PYF,1014,male,10519.0
PYF,1014,female,9837.0
PYF,1519,male,11172.0
PYF,1519,female,10594.0
PYF,2024,male,10532.0
PYF,2024,female,10247.0
PYF,2534,male,19125.0
PYF,2534,female,18571.0
PYF,3544,male,21488.0
PYF,3544,female,21786.0
PYF,4554,male,19402.0
PYF,4554,female,19157.0
PYF,55plus,male,17652.0
PYF,55plus,female,16865.0
QAT,1014,male,64337.0
QAT,1014,female,62479.0
QAT,1519,male,62951.0
QAT,1519,female,51444.0
QAT,2024,male,108097.0
QAT,2024,female,50399.0
QAT,2534,male,575137.0
QAT,2534,female,173708.0
QAT,3544,male,605715.0
QAT,3544,female,182892.0
QAT,4554,male,288663.0
QAT,4554,female,86784.0
QAT,55plus,male,98368.0
QAT,55plus,female,36247.0
ROU,1014,male,517095.0
ROU,1014,female,494704.0
ROU,1519,male,556653.0
ROU,1519,female,533841.0
ROU,2024,male,513019.0
ROU,2024,female,492570.0
ROU,2534,male,1046933.0
ROU,2534,female,998628.0
ROU,3544,male,1328695.0
ROU,3544,female,1246591.0
ROU,4554,male,1487382.0
ROU,4554,female,1448788.0
ROU,55plus,male,1190989.0
ROU,55plus,female,1282126.0
RUS,1014,male,4784784.0
RUS,1014,female,4531560.0
RUS,1519,male,4132355.0
RUS,1519,female,3945901.0
RUS,2024,male,3754558.0
RUS,2024,female,3618268.0
RUS,2534,male,8059338.0
RUS,2534,female,7852532.0
RUS,3544,male,11847165.0
RUS,3544,female,12102263.0
RUS,4554,male,9413166.0
RUS,4554,female,10515835.0
RUS,55plus,male,7739406.0
RUS,55plus,female,9806918.0
RWA,1014,male,836468.0
RWA,1014,female,833757.0
RWA,1519,male,795806.0
RWA,1519,female,797850.0
RWA,2024,male,703342.0
RWA,2024,female,724350.0
RWA,2534,male,1044451.0
RWA,2534,female,1081767.0
RWA,3544,male,855110.0
RWA,3544,female,900961.0
RWA,4554,male,473459.0
RWA,4554,female,562788.0
RWA,55plus,male,289324.0
RWA,55plus,female,360351.0
SAS,1014,male,93275110.0
SAS,1014,female,86060955.0
SAS,1519,male,93925759.0
SAS,1519,female,86663943.0
SAS,2024,male,92297742.0
SAS,2024,female,86387103.0
SAS,2534,male,168429071.0
SAS,2534,female,159264370.0
SAS,3544,male,143155770.0
SAS,3544,female,136392069.0
SAS,4554,male,106980670.0
SAS,4554,female,103310460.0
SAS,55plus,male,75574908.0
SAS,55plus,female,75414341.0
SAU,1014,male,1367970.0
SAU,1014,female,1321249.0
SAU,1519,male,1275970.0
SAU,1519,female,1201691.0
SAU,2024,male,1539841.0
SAU,2024,female,1148715.0
SAU,2534,male,4814589.0
SAU,2534,female,2617454.0
SAU,3544,male,4672624.0
SAU,3544,female,2237675.0
SAU,4554,male,2549360.0
SAU,4554,female,1257870.0
SAU,55plus,male,1246086.0
SAU,55plus,female,705958.0
SDN,1014,male,3082082.0
SDN,1014,female,3017757.0
SDN,1519,male,2789853.0
SDN,1519,female,2742180.0
SDN,2024,male,2438490.0
SDN,2024,female,2419675.0
SDN,2534,male,3900060.0
SDN,2534,female,3958759.0
SDN,3544,male,2445619.0
SDN,3544,female,2717209.0
SDN,4554,male,1536858.0
SDN,4554,female,1864059.0
