date,iso3,Ins_13_14_men,Ins_13_14_women,Ins_14_15_men,Ins_14_15_women,Ins_15_16_men,Ins_15_16_women,Ins_16_17_men,Ins_16_17_women,Ins_17_18_men,Ins_17_18_women,Ins_18_19_men,Ins_18_19_women,Ins_19_20_men,Ins_19_20_women,Ins_15_19_men,Ins_15_19_women,Ins_20_24_men,Ins_20_24_women,Ins_25_29_men,Ins_25_29_women,Ins_30_34_men,Ins_30_34_women,Ins_35_39_men,Ins_35_39_women,Ins_40_44_men,Ins_40_44_women,Ins_45_49_men,Ins_45_49_women,Ins_50_54_men,Ins_55_59_men,Ins_55_59_women,Ins_60_64_men,Ins_60_64_women,Ins_65_999_men,Ins_65_999_women,Ins_18_23_men,Ins_18_23_women,Ins_20_999_men,Ins_20_999_women,Ins_20_64_men,Ins_20_64_women,Ins_21_999_men,Ins_21_999_women,Ins_25_999_men,Ins_25_999_women,Ins_25_49_men,Ins_25_49_women,Ins_25_64_men,Ins_25_64_women,Ins_60_999_men,Ins_60_999_women,Ins_50_999_men,Ins_50_999_women,Ins_android_device_users_men,Ins_iOS_device_users_men,Ins_all_menobile_device_users_men,Ins_android_device_users_women,Ins_iOS_device_users_women,Ins_all_menobile_device_users_women,Ins_18_999_all,Ins_18_999_men,Ins_18_999_women,Ins_50_54_women,Ins_13_14_r,Ins_14_15_r,Ins_15_16_r,Ins_16_17_r,Ins_17_18_r,Ins_18_19_r,Ins_19_20_r,Ins_15_19_r,Ins_20_24_r,Ins_25_29_r,Ins_30_34_r,Ins_35_39_r,Ins_40_44_r,Ins_45_49_r,Ins_55_59_r,Ins_60_64_r,Ins_65_999_r,Ins_18_23_r,Ins_20_999_r,Ins_20_64_r,Ins_21_999_r,Ins_25_999_r,Ins_25_49_r,Ins_25_64_r,Ins_60_999_r,Ins_50_999_r,Ins_android_device_users_r,Ins_iOS_device_users_r,Ins_all_menobile_device_users_r,Ins_18_999_r,Ins_50_54_r
2025-01,JPN,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1091.6666666666667,1287.5,638904.1666666666,999333.3333333334,1313450.0,2004325.0,1374837.5,2043287.5,1313491.6666666667,2004420.8333333333,3883333.3333333335,5295833.333333333,2850000.0,3929166.6666666665,2154166.6666666665,3166666.6666666665,1891666.6666666667,2983333.333333333,1912500.0,2783333.333333333,1970833.3333333333,2629166.6666666665,1883333.3333333333,1358112.5,1723395.8333333333,898104.1666666666,1046452.1739130436,977300.0,1046341.6666666666,4166666.6666666665,5962500.0,19966666.666666668,26741666.666666668,18916666.666666668,25737500.0,19283333.33333333,25741666.666666668,16100000.0,21658333.33333333,10833333.333333334,15478260.869565217,15004166.666666666,20612500.0,1875000.0,2122291.6666666665,5162500.0,6337500.0,2412500.0,3000000.0,6000000.0,1900000.0,2700000.0,5570833.333333333,57787500.0,21379166.666666668,28804166.666666668,2450000.0,1.0,1.0,1.0,1.2180631868131868,1.5013696197655653,1.4632143992430715,1.426500882497158,1.463317650606743,1.3138570579747049,1.341549261033584,1.4447034698393395,1.556187343358396,1.4296536796536798,1.310813492063492,1.237026454062637,1.143230959289628,1.0442454530775909,1.3742143902478248,1.3080824949637997,1.3294711695884651,1.3050200193144357,1.3171167329816331,1.4006369632992743,1.345903459622828,1.1047595029239765,1.1978815690742153,0.7877083333333332,0.9,0.928472222222222,1.314703501880439,1.2691207184628237
2025-01,KEN,1000.0,1000.0,1000.0,1000.0,1025.0,1000.0,1812.5,1000.0,96187.5,67495.83333333333,222304.16666666663,158412.5,266070.8333333333,191345.8333333333,222787.5,158550.0,641516.6666666666,487866.6666666667,389033.3333333333,354866.6666666667,210025.0,202091.66666666663,123258.33333333331,119595.83333333331,70183.33333333333,65204.16666666666,38654.16666666666,33558.333333333336,24762.5,13762.5,12495.833333333334,11758.333333333334,12345.833333333334,60941.66666666666,82016.66666666667,709720.8333333334,524075.0,1600000.0,1350000.0,1525000.0,1308333.3333333333,1433333.3333333333,1258333.3333333333,948737.5,890041.6666666666,835100.0,762720.8333333334,884058.3333333334,809379.1666666666,72679.16666666667,94250.0,110708.33333333331,127883.33333333331,869533.3333333334,63954.16666666666,977991.6666666666,766825.0,73286.95652173914,868608.3333333334,3600000.0,1804166.6666666667,1525000.0,21666.666666666668,1.0,1.0,0.9785353535353536,0.7865738437728861,0.7020083103873777,0.7133015616445818,0.7195799185734922,0.7123711490297792,0.7604266540876328,0.9128938891869126,0.962340819964895,0.97112157768601,0.929378036910212,0.8691427695921444,0.9070394159239082,1.050781737912857,1.3463596250133412,0.7391430073683574,0.8464366515837104,0.8588942307692308,0.8796626984126984,0.9392228517089772,0.914550419851806,0.9166712767520973,1.2977894983878804,1.1558950430216084,0.8818852323114124,1.1459729293233003,0.8881323684858381,0.846063074352548,0.8747742803812187
2025-01,KGZ,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,70525.0,75387.5,144800.0,159666.66666666666,145466.66666666666,163070.83333333334,145904.16666666666,159754.16666666666,364166.6666666667,379700.0,240508.3333333333,242062.5,203469.5652173913,205656.52173913043,153060.86956521738,171100.0,100350.0,116243.47826086955,67430.43478260869,89495.83333333333,47145.833333333336,34304.166666666664,59817.391304347824,25329.166666666668,47195.833333333336,28679.166666666668,51645.833333333336,410866.6666666667,445869.5652173913,1266783.3333333333,1435008.3333333333,1242404.1666666667,1369726.0869565215,1179541.6666666667,1339908.6956521738,899829.1666666666,1060533.3333333333,767258.3333333334,823160.8695652174,874287.5,992229.1666666666,54579.16666666666,98829.16666666669,136970.83333333334,230012.5,307845.8333333333,56945.833333333336,446491.6666666667,318270.8333333333,69856.52173913043,477537.5,3404166.6666666665,1381334.7826086956,1606060.8695652173,71773.91304347826,1.0,1.0,1.0,1.0,1.0607344850504024,1.0854809099938656,1.1090935961558028,1.0850205029213875,1.0327637120029465,1.0019800330247803,1.0109096046121964,1.1131350761488727,1.156878927617223,1.3129656414456998,1.7424839176545692,1.8594779812301865,1.8002994474132274,1.079992070736033,1.126230716598026,1.1035988047650525,1.1332029719745274,1.1718571616068378,1.0697254554105946,1.1308935249438423,1.8119978092472648,1.6754350893978005,1.0339353930561672,1.226548519720856,1.069534663192495,1.1484020619337405,1.521750700970757
2025-01,KHM,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28787.5,47537.5,66025.0,107170.83333333331,77295.83333333333,120775.0,66154.16666666667,107362.5,233537.5,320162.5,199125.0,227091.66666666663,135362.5,145125.0,70304.16666666667,66016.66666666667,37050.0,30166.666666666668,14270.833333333334,10495.833333333334,8133.333333333333,4920.833333333333,3800.0,3154.1666666666665,2354.1666666666665,6075.0,5479.166666666667,225712.5,324225.0,722421.7391304348,819454.1666666666,717104.1666666666,814529.1666666666,683366.6666666666,764750.0,484225.0,497145.8333333333,463691.6666666667,480600.0,478583.3333333333,491754.1666666667,9150.0,7875.0,22150.0,17450.0,425991.6666666667,295187.5,555283.3333333334,483970.8333333333,392595.8333333333,658483.3333333334,1800000.0,792275.0,928329.1666666666,5962.5,1.0,1.0,1.0,1.0,1.6511730724910156,1.6230686554066365,1.5622269157414543,1.6228007155187674,1.3708276869902882,1.1403787736847963,1.0720056923396233,0.9388756735831616,0.8141087664323491,0.7355066225543427,0.7721950356229449,0.7463808429821013,0.9017831795246974,1.4363887206170365,1.1343887234627874,1.1356800320835687,1.1189742713757376,1.0265415781148413,1.0362886256611883,1.0273733757369192,0.8605252811755616,0.7876835237243154,1.136127954806129,1.3299926175254846,1.1859025047304577,1.1714907142976188,0.7335401789654034
2025-01,KIR,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1125.0,1000.0,1291.6666666666667,1000.0,1291.6666666666667,1000.0,1104.1666666666667,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1541.6666666666667,1000.0,1625.0,2904.1666666666665,1000.0,1891.6666666666667,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.2916666666666667,1.2916666666666667,1.1041666666666667,1.0,1.0,1.0,1.0,1.0,1.5416666666666667,1.0,1.625,1.8916666666666664,1.0
2025-01,COM,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1533.3333333333333,1000.0,3104.1666666666665,1533.3333333333333,3162.5,1533.3333333333333,3120.833333333333,1533.3333333333333,6737.5,3358.333333333333,3791.304347826087,2062.5,2112.5,1125.0,1508.3333333333333,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,8404.166666666666,4108.333333333333,16391.666666666668,8366.666666666666,16008.333333333334,8108.333333333333,14833.333333333334,7616.666666666667,9541.666666666666,4937.5,8570.833333333334,4469.565217391304,9137.5,4745.833333333333,1000.0,1000.0,1000.0,1000.0,12070.833333333334,2487.5,12683.333333333334,5291.666666666667,1300.0,5662.5,30933.33333333333,19800.0,9882.608695652174,1000.0,1.0,1.0,1.0,1.0,0.656784188034188,0.4936167227833894,0.4844820775600345,0.4910914702581369,0.4978561476504943,0.5434071264432013,0.5328838193969773,0.6644345238095238,1.0,1.0,1.0,1.0,1.0,0.4882579598361139,0.5101724859754665,0.5062669033512808,0.5131723996625877,0.5174174450628827,0.5207036060773355,0.5193078265107867,1.0,1.0,0.4384298052410553,0.5228472222222222,0.4464851826222182,0.4982918223230612,1.0
2025-01,KNA,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1000.0,1000.0,2654.1666666666665,3141.6666666666665,2575.0,2933.333333333333,2050.0,2312.5,1441.6666666666667,1720.8333333333333,1075.0,1258.3333333333333,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2525.0,3016.6666666666665,11404.166666666666,13387.5,11158.333333333334,13112.5,10979.166666666666,12904.166666666666,8845.833333333334,10304.166666666666,7750.0,9054.166666666666,8566.666666666666,10020.833333333334,1000.0,1000.0,1075.0,1337.5,6145.833333333333,2466.6666666666665,7525.0,6482.608695652174,3404.1666666666665,8391.666666666666,28504.166666666668,12266.666666666666,14316.666666666666,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.075,1.0,1.182000670147222,1.1401569109902443,1.1278829966329966,1.1927655677655675,1.16969696969697,1.0,1.0,1.0,1.0,1.1932292447643325,1.1737226244586572,1.174998671332801,1.1753207972234203,1.1647590957375231,1.1684278824798957,1.170038346899544,1.0,1.243560606060606,1.0545902843697892,1.3805555555555555,1.1152569250938034,1.1674592746928605,1.0
2025-01,KOR,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1020.8333333333334,239954.16666666663,347670.8333333333,530008.3333333334,782066.6666666666,609916.6666666666,861933.3333333334,530541.6666666666,782462.5,2129166.6666666665,2737500.0,1837500.0,2125000.0,1566666.6666666667,1845833.3333333333,1116983.3333333333,1420108.3333333333,929725.0,1254975.0,603787.5,791625.0,444425.0,255095.65217391303,327979.1666666667,157587.5,195391.30434782608,169604.16666666666,160229.16666666666,1887500.0,2541666.6666666665,9152173.91304348,11204166.666666666,9016666.666666666,11050000.0,8850000.0,10700000.0,7016666.666666667,8529166.666666666,6016666.666666667,7404166.666666667,6891666.666666667,8358333.333333333,323420.8333333333,357565.2173913043,1020162.5,1240079.1666666667,2200000.0,949547.8260869564,4095833.3333333335,1300000.0,712808.3333333334,3100000.0,24637500.0,9600000.0,12045833.333333334,572820.8333333334,1.0,1.0,1.0,1.0208333333333333,1.404522109879087,1.4335698721892782,1.376285686706158,1.4329450036246163,1.2545612599960425,1.1375421727395412,1.1583249777183602,1.2534600069717226,1.3307575191329113,1.292267326295285,1.2592682606056722,1.2039923928563443,0.919963059693406,1.3103174603174603,1.2007064926422035,1.205463404055499,1.1930670443731748,1.1976150379598751,1.2115695393423365,1.194932536571336,1.0701774238662165,1.1950572338920915,0.5909090909090909,0.7508242455503492,0.756885162601626,1.223957663504637,1.269058087359763
2025-01,KWT,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16100.0,17120.833333333332,36695.65217391304,37775.0,43412.5,42541.66666666666,36900.0,37787.5,225766.66666666663,177683.33333333334,339662.5,197725.0,331116.6666666667,184783.3333333333,256958.3333333333,154370.83333333334,187000.0,115104.16666666669,115754.16666666669,70833.33333333333,70916.66666666667,44275.0,29141.666666666668,25025.0,19062.5,30112.5,22929.166666666668,165708.33333333334,144733.33333333334,1634782.608695652,1020720.8333333334,1600000.0,985220.8333333334,1600000.0,985487.5,1387500.0,839775.0,1214016.6666666667,720804.3478260869,1374858.3333333333,816604.1666666666,54987.5,42004.16666666666,171225.0,116916.66666666669,521837.5,194979.16666666663,721275.0,185245.8333333333,97858.33333333331,298354.1666666667,3066666.6666666665,1665217.391304348,1069429.1666666667,46200.0,1.0,1.0,1.0,1.0,1.0376554809102307,1.0004113915690018,0.9587338330940264,1.001254847721345,0.7685915046858707,0.5732389620004085,0.5522428184122006,0.5955317242756951,0.6096361018910005,0.6051520945833702,0.6460866935568045,0.7457812827023509,0.7464025457485858,0.8535444517998557,0.6111023469994058,0.608627550009903,0.6088699742523273,0.5982196428571428,0.5884698011452493,0.5873364983465965,0.7489107565096731,0.6710378002538481,0.3549865839154537,0.5018903587488235,0.4136510974586052,0.6283612531969309,0.6416536004933863
2025-01,CYM,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1041.6666666666667,1000.0,1000.0,2850.0,3191.6666666666665,4045.8333333333335,3850.0,4445.833333333333,4545.833333333333,3391.6666666666665,3650.0,2766.6666666666665,3204.1666666666665,1841.6666666666667,2233.333333333333,1454.1666666666667,1000.0,1179.1666666666667,1000.0,1000.0,1000.0,1000.0,2441.6666666666665,2854.1666666666665,22704.34782608696,25345.83333333333,22025.0,24433.33333333333,22354.166666666668,24895.83333333333,19979.166666666668,22320.83333333333,16366.666666666666,17575.0,19337.5,21366.666666666668,1158.3333333333333,1641.6666666666667,3554.1666666666665,4654.166666666667,9225.0,5117.391304347826,12512.5,9591.304347826086,7479.166666666667,14383.333333333334,52387.5,23278.260869565216,26050.0,1833.3333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0416666666666667,1.0,1.1171649062424998,0.9506871008858346,1.0237284168920324,1.0758636788048552,1.1594913108921732,1.2140350877192982,1.1791666666666667,1.0,1.0,1.1629576100228274,1.1173089533307208,1.1097775646635573,1.1145444935460909,1.1178469233994497,1.0742050106897,1.105472441986706,1.4180555555555554,1.3099979876189554,1.03964276165325,1.461729132872307,1.1495642601126472,1.1167303600819651,1.259981684981685
2025-01,KAZ,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,158750.0,208941.66666666663,337043.4782608696,463075.0,354791.6666666667,483970.8333333333,338916.6666666667,460369.5652173913,993365.2173913044,1249921.7391304348,719747.8260869565,847539.1304347826,722770.8333333334,890186.9565217391,587508.3333333334,780839.1304347826,397473.9130434783,576868.1818181818,280225.0,470639.1304347826,202879.16666666663,155433.33333333334,331634.7826086957,122712.5,285517.39130434784,133417.39130434784,328104.347826087,1003362.5,1365866.6666666667,4241666.666666667,6229166.666666667,4141666.6666666665,5882608.695652174,4091666.6666666665,5975000.0,3291666.6666666665,4929166.666666667,2700000.0,3629166.6666666665,3191666.6666666665,4616666.666666667,255350.0,622920.8333333334,612229.1666666666,1325720.8333333333,819191.6666666666,193837.5,1400000.0,997012.5,304125.0,1900000.0,12820833.333333334,4600000.0,6687500.0,394141.6666666667,1.0,1.0,1.0,1.0,1.2982121711410055,1.345534421107039,1.3496903947884291,1.3464375410423393,1.249215049661324,1.1714279977825213,1.2351496920215363,1.338512489776288,1.4540266196833844,1.6752446904317484,2.1245349478150395,2.3175851094846904,2.415760278739395,1.3433674798160318,1.4583595163140373,1.4189353704476575,1.4517010498115148,1.4889801279507162,1.3409810645707498,1.4387522149011118,2.400662827995477,2.141078872073593,1.2170696298874992,1.5689853440081434,1.357142857142857,1.442675985287732,1.926472585157424
2025-01,LAO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,13387.5,18670.83333333333,28000.0,40016.66666666666,29045.83333333333,41125.0,28066.666666666668,40125.0,73041.66666666667,106350.0,50883.333333333336,65112.5,30704.166666666668,39187.5,22483.33333333333,26075.0,14029.166666666666,13341.666666666666,8325.0,6604.166666666667,4500.0,2962.5,2300.0,1691.6666666666667,1541.6666666666667,2866.6666666666665,2808.333333333333,78979.16666666667,111666.66666666669,212212.5,269275.0,209408.3333333333,266479.1666666667,197795.8333333333,248383.3333333333,137995.83333333334,161491.66666666666,126887.5,151233.33333333334,135191.66666666666,158591.66666666666,4662.5,4370.833333333333,12045.833333333334,10283.333333333334,149325.0,67550.0,181933.3333333333,192370.8333333333,95469.56521739133,235420.8333333333,556108.3333333334,238375.0,311058.3333333333,3675.0,1.0,1.0,1.0,1.0,1.3945378140216875,1.4290458365781813,1.4157512663111511,1.429506769227184,1.455897809292716,1.2796981994092371,1.276561230152206,1.159737655380204,0.9509342317887688,0.7932812125428957,0.7770615940109823,0.9115774782135077,0.9795182600498692,1.4138355282666837,1.2688561931672273,1.27253077782747,1.2557529799428786,1.1703830450883057,1.1920545780655185,1.1731967961419374,0.9373688657699412,0.8538299694637986,1.2882419780515977,1.413704350408947,1.2941899926175882,1.3049236532249628,0.8168010444711769
2025-01,LBN,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,44950.0,44741.66666666666,94773.91304347826,96604.16666666669,104816.66666666669,104750.0,95129.16666666669,96712.5,312250.0,293279.1666666667,232320.8333333333,207465.21739130435,175154.16666666666,172187.5,119941.66666666669,122375.0,87745.83333333333,101591.66666666669,61962.5,75095.83333333333,49945.833333333336,37683.333333333336,50208.333333333336,28008.33333333333,38326.086956521736,40270.833333333336,48025.0,306866.6666666667,299987.5,1147525.0,1144595.8333333333,1069729.1666666667,1132008.3333333333,1063954.1666666667,1120766.6666666667,830733.3333333334,866687.5,676762.5,673979.1666666666,790466.6666666666,819270.8333333334,68160.86956521739,85443.47826086957,155979.16666666666,201691.30434782608,710287.5,209321.7391304348,830087.5,618833.3333333334,216416.66666666663,759129.1666666666,2600000.0,1245833.3333333333,1234117.391304348,65620.83333333333,1.0,1.0,1.0,1.0,0.9853788791458644,1.0062365789671697,0.9912776902238988,1.0071363393152477,0.9343491072349326,0.8927478591029323,0.9818996292455854,1.0198287923137277,1.1571341889634026,1.2107780406897906,1.3317955614105588,1.3623654539161931,1.1924224683868982,0.9716377476517016,0.9964650922482168,1.0552436927128368,1.0506839798633785,1.0420747247011737,0.9946983614012032,1.0351277999657589,1.2530774878141533,1.2958214177220884,0.8712462680386954,1.0336868899852016,0.914517339570362,0.991115678524374,1.3128957922677442
2025-01,LCA,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1712.5,2170.833333333333,1920.8333333333333,2308.333333333333,1725.0,2170.833333333333,6283.333333333333,7270.833333333333,6358.333333333333,7208.333333333333,5225.0,6241.666666666667,3508.333333333333,4537.5,2525.0,3341.6666666666665,1554.1666666666667,2045.8333333333333,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5795.833333333333,6966.666666666667,28082.60869565217,34375.0,27583.33333333333,33737.5,27308.33333333333,33287.5,22020.83333333333,27254.166666666668,19262.5,23569.565217391304,21391.666666666668,26566.666666666668,1079.1666666666667,1252.1739130434785,2662.5,3579.1666666666665,16958.333333333332,4373.913043478261,18900.0,19691.666666666668,5250.0,21945.83333333333,70770.83333333333,29695.83333333333,36462.5,1395.8333333333333,1.0,1.0,1.0,1.0,1.075,1.2660035899199984,1.200140977443609,1.2575971571714606,1.1549498994648248,1.133188017706955,1.1939955706640772,1.2931032991516862,1.3236670213844128,1.31671626984127,1.0,1.0,1.0,1.201024687307182,1.2212386091156844,1.222599281879862,1.2183006959511933,1.2372355471335437,1.224111581654964,1.2417070603261249,1.155731225296443,1.3443435422602088,1.1612379590467363,1.2009146061218865,1.1611778435641458,1.2272970414668405,1.3958333333333333
2025-01,LIE,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1025.0,1058.3333333333333,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5329.166666666667,6233.333333333333,4979.166666666667,5850.0,5200.0,6075.0,4433.333333333333,5287.5,2941.6666666666665,3525.0,4075.0,4862.5,1000.0,1000.0,1491.6666666666667,1750.0,1004.1666666666666,1000.0,1570.8333333333333,1000.0,1150.0,1829.1666666666667,12841.666666666666,5500.0,6425.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1696558322509134,1.1754284295950963,1.1647128691293451,1.1929890711423845,1.201471185064935,1.1945865514413905,1.0,1.1689980158730158,0.9960474308300395,1.1478260869565218,1.1658190359477123,1.1680301624504177,1.0
2025-01,LKA,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1341.6666666666667,64808.333333333336,35216.666666666664,137156.52173913043,76212.5,149412.5,88612.5,137800.0,76316.66666666667,370529.1666666667,246241.66666666663,244145.8333333333,173825.0,153270.83333333334,97075.0,88795.83333333333,54983.333333333336,56479.16666666666,37983.333333333336,36850.0,27741.666666666668,23125.0,13850.0,12550.0,8516.666666666666,8630.434782608696,11850.0,9016.666666666666,424312.5,270683.3333333333,972830.4347826086,680679.1666666666,970333.3333333334,670170.8333333334,919704.1666666666,636529.1666666666,631983.3333333334,445645.8333333333,572250.0,392087.5,619141.6666666666,435058.3333333333,20200.0,17526.08695652174,57462.5,49887.5,676529.1666666666,243237.5,758466.6666666666,366112.5,134775.0,424945.8333333333,1987500.0,1152641.6666666667,755116.6666666666,18920.83333333333,1.0,1.0,1.0,1.3416666666666668,0.5397211132015011,0.5494136338167853,0.5892189045498467,0.5500433430071523,0.6619075401548566,0.7109117076268533,0.6328364476152059,0.6186880989728711,0.6720053783251153,0.7519255317616226,0.904872984148402,1.0074219270100309,0.7603479484098288,0.6346376725218984,0.6982017558433166,0.6890821542053808,0.6906936214358432,0.7039888996165237,0.6841643842985334,0.7014575050409623,0.8683015816373157,0.8668235577418683,0.5411548244586027,0.554079442055288,0.5602745322530364,0.6536745786689425,0.8170067822067328
2025-01,LBR,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1625.0,1379.1666666666667,4041.6666666666665,3333.333333333333,4975.0,3983.3333333333335,4041.6666666666665,3337.5,14587.5,12395.833333333334,13529.166666666666,12482.608695652174,10279.166666666666,8966.666666666666,8870.833333333334,6600.0,5662.5,3479.1666666666665,3470.833333333333,1891.6666666666667,1875.0,1154.1666666666667,1000.0,1000.0,1000.0,2700.0,2716.6666666666665,14616.666666666666,12470.833333333334,63081.81818181818,51150.0,60350.0,48520.833333333336,60650.0,49012.5,48354.16666666666,38283.333333333336,41637.5,33366.666666666664,45695.833333333336,35637.5,3379.1666666666665,3195.6521739130435,6391.666666666667,4954.166666666667,52062.5,12552.173913043478,54750.0,42845.833333333336,16075.0,45425.0,123679.16666666669,67500.0,54545.833333333336,1091.6666666666667,1.0,1.0,1.0,1.0,0.8509366246498599,0.8256077802837587,0.8011891741088855,0.8266240404463603,0.8500646952958011,0.921483926699622,0.8724082840234996,0.7441046055513771,0.6144058061821219,0.5451063506210565,0.8680555555555557,1.0,1.0061728395061729,0.8539122739710443,0.8109955294701561,0.8040880915453436,0.8082098525750375,0.7918931633407738,0.8015283269542289,0.7800725993220433,0.9459815546772068,0.7752123668491496,0.8229496071366441,1.2816370145012013,0.829670957253147,0.8081733346789385,0.5823586744639376
2025-01,LSO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1475.0,2008.3333333333333,3216.6666666666665,2200.0,3520.833333333333,2008.3333333333333,3216.6666666666665,5341.666666666667,8379.166666666666,3504.1666666666665,5487.5,2320.833333333333,3316.6666666666665,1616.6666666666667,2170.833333333333,1000.0,1254.1666666666667,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,5895.833333333333,9666.666666666666,16078.260869565218,24558.33333333333,14991.666666666666,22412.5,14850.0,22641.666666666668,10629.166666666666,15970.833333333334,8954.166666666666,13047.826086956522,9629.166666666666,14029.166666666666,1170.8333333333333,2200.0,1654.1666666666667,2945.833333333333,10654.166666666666,1975.0,11220.833333333334,16739.130434782608,3987.5,17812.5,48578.260869565216,18058.33333333333,28060.869565217392,1000.0,1.0,1.0,1.0,1.0,1.475,1.605742576137313,1.6068123046319978,1.605742576137313,1.571243246415371,1.5672871041098595,1.4294729123533472,1.3461790966386555,1.2541666666666669,1.0,1.0,1.0,2.0,1.6439764182057484,1.5311475752176456,1.4963271045377056,1.5257668536329814,1.5035467919893748,1.457771893456287,1.457928594101382,1.8819444444444444,1.7830371732026142,1.5696829400695465,2.020065789473684,1.587504626316049,1.5514275231097685,1.0
2025-01,LTU,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5208.333333333333,7500.0,13929.166666666666,19933.33333333333,18875.0,26887.5,13929.166666666666,19929.166666666668,81304.16666666667,104087.5,82008.33333333333,88904.16666666667,71616.66666666667,86970.83333333333,50708.333333333336,75095.83333333333,34987.5,57712.5,22687.5,43216.66666666666,15556.521739130434,9929.166666666666,25600.0,6212.5,17908.695652173912,8662.5,21741.666666666668,63620.833333333336,87916.66666666667,384241.6666666667,543470.8333333334,375787.5,522670.8333333333,372186.9565217392,530250.0,299454.1666666667,439220.8333333333,259675.0,343441.6666666667,290787.5,417908.3333333333,14970.833333333334,40216.66666666666,40400.0,99170.83333333331,162733.33333333334,80341.66666666667,189941.66666666663,248850.0,130762.5,295633.3333333333,989250.0,398454.1666666667,564320.8333333334,34325.0,1.0,1.0,1.0,1.0,1.438894743101632,1.4298331475792494,1.422966294321867,1.4295594363680382,1.2774499068892715,1.0843795402299763,1.2151383499357078,1.481477678300114,1.650202924363675,1.9052443378320745,2.579098797332452,2.8688782339290757,2.512154080505599,1.3789819306839182,1.4147310641116926,1.3910005672885026,1.4221076866203008,1.4672156194570949,1.3230854816511746,1.437984029226801,2.687537199052146,2.4557645079864803,1.529120350254301,1.6275509911766586,1.5563272316784644,1.4166021484966127,2.2041983393172284
