,country_code,region_id,region_level,region_name,support_below_18
5933,BR,3397183,CITY,Juarez Tavora,True
5934,NL,2745739,CITY,Veere,True
5935,SA,10972274,CITY,Al Mukhwah,True
5936,BR,6317362,CITY,Japonvar,True
5937,BR,3460512,CITY,Itutinga,True
5938,BR,3396118,CITY,Luis Domingues,True
5939,BR,3386984,CITY,Tabuleiro do Norte,True
5940,SA,105072,CITY,Khamis Mushayt,True
5941,NO,3133681,CITY,Tvedestrand,True
5942,MX,3530839,CITY,China,True
5943,BR,3467353,CITY,Capao do Leao,True
5944,MX,3982098,CITY,Temascaltepec,True
5945,SE,2704398,CITY,Hultsfred,True
5946,BR,3465165,CITY,Cristalia,True
5947,MX,3992619,CITY,Piedras Negras,True
5948,JP,6822104,CITY,Namegata,True
5949,BR,6318927,CITY,Vila Propicio,True
5950,FR,3007866,CITY,Landes,True
5951,JP,6822096,CITY,Hitachinaka,True
5952,BR,3408149,CITY,Aguiar,True
5953,BR,3389655,CITY,Santa Cruz da Baixa Verde,True
5954,BR,6322991,CITY,Sao Jorge do Patrocinio,True
5955,SE,2720437,CITY,Borgholm,True
5956,JP,1859462,CITY,Kin,True
5957,US,5521001,CITY,El Paso,True
5958,JP,2111684,CITY,Narita,True
5959,BR,3401106,CITY,Demerval Lobao,True
5960,JP,11612589,CITY,Koshu,True
5961,MX,8583649,CITY,Lopez,True
5962,BR,3395908,CITY,Magalhaes de Almeida,True
5963,NL,2758460,CITY,Boxtel,True
5964,TR,737723,CITY,Yenice,True
5965,CA,6050263,CITY,L'Assomption,True
5966,US,5350964,CITY,Fresno,True
5967,BR,3456109,CITY,Nova Veneza,True
5968,BR,3467261,CITY,Capinzal,True
5969,TR,9538820,CITY,Tepebasi,True
5970,BR,6321429,CITY,Icarai de Minas,True
5971,BR,3392431,CITY,Pedro II,True
5972,US,4518598,CITY,Montgomery,True
5973,BR,3472518,CITY,Almirante Tamandare,True
5974,JP,6825495,CITY,Fujiidera,True
5975,MX,8582051,CITY,Jacala,True
5976,TR,298033,CITY,Viransehir,True
5977,BR,3411870,CITY,Abreulandia,True
5978,US,5042563,CITY,Ramsey,True
5979,BR,3455040,CITY,Parapua,True
5980,EG,350373,CITY,Qutur,True
5981,GB,3333241,CITY,Cardiff,True
5982,IT,2525059,CITY,Catanzaro,True
5983,JP,1849846,CITY,Toyohashi,True
5984,BR,3461924,CITY,Guaraci,True
5985,BR,6320632,CITY,Colonia Leopoldina,True
5986,JP,1854383,CITY,Okayama,True
5987,EG,52200193,CITY,El Hamam,True
5988,GB,2636512,CITY,Surrey,True
5989,MX,3514675,CITY,Villa Guerrero,True
5990,MX,8582172,CITY,San Diego de Alejandria,True
5991,EG,360829,CITY,El Mahalla El Kubra,True
5992,BR,3449954,CITY,Santana da Boa Vista,True
5993,JP,6822190,CITY,Kurihara,True
5994,BR,3469932,CITY,Boa Esperanca,True
5995,MX,4003737,CITY,Juchitlan,True
5996,GB,11353078,CITY,Mid and East Antrim,True
5997,BR,3456416,CITY,Mutunopolis,True
5998,TR,752278,CITY,Alaca,True
5999,BR,3454578,CITY,Pedra Azul,True
6000,BR,3454331,CITY,Peixe,True
6001,BR,3407693,CITY,Anadia,True
6002,JP,6822187,CITY,Ninohe,True
6003,EG,52200214,CITY,Benha,True
6004,MX,3982065,CITY,Tenamaxtlan,True
6005,US,4997130,CITY,Ingham,True
6006,AR,3860443,CITY,Escalante,True
6007,MX,8583606,CITY,General Capeda,True
6008,BR,6319838,CITY,Alto Longa,True
6009,RO,682161,CITY,Cheveresu Mare,True
6010,GB,2653753,CITY,Carmarthenshire,True
6011,BR,6322979,CITY,Santa Terezinha de Itaipu,True
6012,MX,3992857,CITY,Pesqueria,True
6013,BR,3463604,CITY,Fartura,True
6014,BR,6318744,CITY,Tapurah,True
6015,MX,8583690,CITY,Villa de Allende,True
6016,BR,3461946,CITY,Guapirama,True
6017,BR,3455769,CITY,Osorio,True
6018,FR,2994111,CITY,Meurthe et Moselle,True
6019,JP,2110498,CITY,Yonezawa,True
6020,AR,52000041,CITY,Chacabuco,True
6021,MX,4011743,CITY,Durango,True
6022,TR,740205,CITY,Saray,True
6023,GB,52440001,CITY,Derbyshire,True
6024,BR,3393900,CITY,Nossa Senhora dos Remedios,True
6025,MX,8583198,CITY,Soltepec,True
6026,BR,3467555,CITY,Candeias,True
6027,SE,2690170,CITY,Nassjo,True
6028,BR,3455020,CITY,Parauna,True
6029,DE,2902768,CITY,Hof,True
6030,BR,3472370,CITY,Amargosa,True
6031,MX,3519228,CITY,San Gabriel Mixtepec,True
6032,RO,680491,CITY,Cotnari,True
6033,MX,4014409,CITY,Cheran,True
6034,MX,4003908,CITY,Jocotepec,True
6035,DE,2923625,CITY,Furstenfeldbruck,True
6036,TR,302903,CITY,Pamukkale,True
6037,TR,747489,CITY,Erbaa,True
6038,RO,7733099,CITY,Mioveni,True
6039,MX,8582811,CITY,San Pedro y San Pablo Ayutla,True
6040,BR,3398904,CITY,Goiana,True
6041,CA,77400073,CITY,Gimli,True
6042,MX,3980169,CITY,Villa Hidalgo,True
6043,NO,3137974,CITY,Sogndal,True
6044,JP,1850745,CITY,Tamana,True
6045,IT,3166396,CITY,Sondrio,True
6046,BR,3407010,CITY,Assare,True
6047,BR,3399377,CITY,Fortuna,True
6048,JP,1859234,CITY,Kitsuki,True
6049,BR,3456161,CITY,Nova Ibia,True
6050,CA,77400053,CITY,Estevan,True
6051,MX,3517196,CITY,Santa Maria Tonameca,True
6052,JP,2112527,CITY,Iwanuma,True
6053,CA,6052938,CITY,Les Pays d'en Haut,True
6054,RO,672615,CITY,Murgeni,True
6055,BR,3448439,CITY,Sao Paulo,True
6056,CA,6128549,CITY,Roussillon,True
6057,BR,3468732,CITY,Buritis,True
6058,BR,3464460,CITY,Dourados,True
6059,US,4478884,CITY,Mecklenburg,True
6060,BR,3457202,CITY,Miguel Calmon,True
6061,PT,2732649,CITY,Vila do Conde,True
6062,DE,3249089,CITY,Spree Neisse,True
6063,SA,54500001,CITY,Ad Duwadimi,True
6064,MX,8583935,CITY,Tekax,True
6065,JP,11611632,CITY,Fuchu,True
6066,BR,3387853,CITY,Serra de Sao Bento,True
6067,BR,3471861,CITY,Aracatu,True
6068,CH,6458772,CITY,Kulm,True
6069,MX,3996472,CITY,Mascota,True
6070,MX,4003739,CITY,Juchipila,True
6071,BR,3461750,CITY,Guia Lopes da Laguna,True
6072,DE,2913555,CITY,Gunzburg,True
6073,US,4464374,CITY,Durham,True
6074,BR,6319483,CITY,Tome Acu,True
6075,GB,11353068,CITY,Mid Ulster,True
6076,BR,3448905,CITY,Sao Joao Batista do Gloria,True
6077,MX,3530886,CITY,Chilapa de Alvarez,True
6078,RO,679011,CITY,Dragalina,True
6079,BR,3444851,CITY,Xambre,True
6080,MX,3980187,CITY,Corregidora,True
6081,MX,3982170,CITY,Tecpan de Galeana,True
6082,CA,6048146,CITY,La Haute Yamaska,True
6083,BR,6316400,CITY,Antonio Goncalves,True
6084,DE,6547388,CITY,Wartburg,True
6085,JP,1863540,CITY,Gosen,True
6086,US,4347820,CITY,Anne Arundel,True
6087,BR,3458746,CITY,Laranjeiras do Sul,True
6088,JP,2112555,CITY,Itako,True
6089,BR,6319154,CITY,Santa Barbara de Goias,True
6090,JP,7372274,CITY,Akitakata,True
6091,BR,3388781,CITY,Sao Francisco do Piaui,True
6092,ZA,7668050,CITY,Cape Winelands,True
6093,MX,8583664,CITY,Amatepec,True
6094,BD,1337207,CITY,Jessore,True
6095,BR,3452320,CITY,Presidente Venceslau,True
6096,BR,3473042,CITY,Agua Clara,True
6097,BR,3462607,CITY,Gameleiras,True
6098,MX,3527023,CITY,Huajuapan de Leon,True
6099,JP,1896348,CITY,Hikari,True
6100,BR,3460542,CITY,Itororo,True
6101,BR,3449720,CITY,Santo Amaro,True
6102,JP,1854905,CITY,Numata,True
6103,BR,3459940,CITY,Jequitai,True
6104,BR,3467313,CITY,Capela do Alto Alegre,True
6105,NL,2747930,CITY,Roosendaal,True
6106,JP,7417719,CITY,Toin,True
6107,BR,6323863,CITY,Querencia,True
6108,BR,3388613,CITY,Sao Joao do Tigre,True
6109,JP,1865005,CITY,Ashikaga,True
6110,MX,3985604,CITY,San Luis Rio Colorado,True
6111,DE,3220888,CITY,Ostallgau,True
6112,TR,298846,CITY,Tunceli,True
6113,AE,292968,CITY,Abu Dhabi,True
6114,BR,3467796,CITY,Campo Belo,True
6115,BR,3470887,CITY,Barao,True
6116,BR,3404513,CITY,Cabrobo,True
6117,CH,6458767,CITY,Sarine,True
6118,JP,1864413,CITY,Daito,True
6119,DE,6557392,CITY,Peine,True
6120,RO,677382,CITY,Ghimbav,True
6121,BR,3460949,CITY,Itabuna,True
6122,US,5520910,CITY,Ector,True
6123,JP,7374340,CITY,Osakikamijima,True
6124,BR,3386496,CITY,Teresina,True
6125,NL,2753638,CITY,Hoorn,True
6126,JP,6825493,CITY,Tainai,True
6127,BR,3392251,CITY,Pesqueira,True
6128,NL,2756059,CITY,Epe,True
6129,TR,747184,CITY,Eyupsultan,True
6130,AR,3852468,CITY,Presidente Roque Saenz Pena,True
6131,FR,3023423,CITY,Cote d'Or,True
6132,BR,3456150,CITY,Nova Itarana,True
6133,BR,3405738,CITY,Bezerros,True
6134,RO,54440221,CITY,Costești,True
6135,JP,2130235,CITY,Gonohe,True
6136,DE,6557613,CITY,Gutersloh,True
6137,BR,3407453,CITY,Aparecida,True
6138,CH,6458799,CITY,Uri,True
6139,MA,6547300,CITY,Fes,True
6140,BR,3454954,CITY,Parobe,True
6141,JP,7405235,CITY,Misaki,True
6142,MX,3527451,CITY,General Teran,True
6143,KZ,1520316,CITY,Öskemen,True
6144,BR,3399684,CITY,Feira Grande,True
6145,BR,3472965,CITY,Agua Limpa,True
6146,BR,6319561,CITY,Itacaja,True
6147,MX,4012607,CITY,Coyuca de Catalan,True
6148,JP,1849904,CITY,Tosu,True
6149,IT,2525471,CITY,Cagliari,True
6150,EG,358172,CITY,Dekernes,True
6151,JP,7465531,CITY,Chōsei,True
6152,BR,3391220,CITY,Presidente Dutra,True
6153,SE,2666240,CITY,Upplands Bro,True
6154,US,5457180,CITY,Bernalillo,True
6155,MX,8583967,CITY,Canitas de Felipe Pescador,True
6156,JP,2127878,CITY,Mutsu,True
6157,TR,740570,CITY,Pinarhisar,True
6158,BD,1337153,CITY,Panchagarh,True
6159,JP,1863611,CITY,Kobe,True
6160,BR,3401606,CITY,Cortes,True
6161,FI,9610702,CITY,Koillismaa,True
6162,IT,3164564,CITY,Vercelli,True
6163,BR,3459393,CITY,Jussari,True
6164,JP,7370816,CITY,Tamba,True
6165,JP,6822161,CITY,Hidaka,True
6166,CA,77400067,CITY,Oakbank,True
6167,BR,3452327,CITY,Presidente Olegario,True
6168,DE,2936213,CITY,Donnersberg,True
6169,BR,3393599,CITY,Olho d'Agua das Flores,True
6170,BR,3390138,CITY,Saboeiro,True
6171,BR,6319722,CITY,Joselandia,True
6172,BR,3457722,CITY,Mariapolis,True
6173,JP,1847963,CITY,Atsugi,True
6174,BR,3461495,CITY,Igarata,True
6175,BR,6317503,CITY,Mae do Rio,True
6176,BR,3389721,CITY,Sanharo,True
6177,BR,6321668,CITY,Piedade do Rio Grande,True
6178,BR,3461559,CITY,Ibiruba,True
6179,BR,3455189,CITY,Papanduva,True
6180,BR,3451474,CITY,Riachao do Jacuipe,True
6181,EG,352912,CITY,Manfalut,True
6182,NO,54040019,CITY,Nordre Follo,True
6183,BR,3449475,CITY,Santo Cristo,True
6184,NO,3146470,CITY,Malvik,True
6185,MX,3514663,CITY,Alvaro Obregon,True
6186,MX,3526798,CITY,Iguala de la Independencia,True
6187,JP,1848179,CITY,Yoshimi,True
6188,BR,3453741,CITY,Pinheiro Machado,True
6189,BR,3462003,CITY,Guaicara,True
6190,RO,663100,CITY,Vatra Dornei,True
6191,IT,3171727,CITY,Padua,True
6192,MA,2540482,CITY,Oujda-Angad,True
6193,NL,2755030,CITY,Haaksbergen,True
6194,DE,2952984,CITY,Bamberg,True
6195,BR,3460826,CITY,Itamaraju,True
6196,JP,11612633,CITY,Unnan,True
6197,BR,3456946,CITY,Mondai,True
6198,RO,54440600,CITY,Acâș,True
6199,JP,1853483,CITY,Oyama,True
6200,BR,3460450,CITY,Jaboticatubas,True
6201,CA,6050610,CITY,Laval,True
6202,BR,3385920,CITY,Tupanatinga,True
6203,BR,6319394,CITY,Colares,True
6204,JP,1861285,CITY,Itoigawa,True
6205,RO,54440200,CITY,Dumbrăvița,True
6206,BR,3466469,CITY,Central,True
6207,BR,3461981,CITY,Guamiranga,True
6208,FR,3019316,CITY,Eure et Loir,True
6209,JP,1849876,CITY,Toyama,True
6210,BR,3460535,CITY,Itu,True
6211,TR,8632395,CITY,Bozdogan,True
6212,BR,3404889,CITY,Brejo,True
6213,BR,3461556,CITY,Ibitiara,True
6214,JP,1861795,CITY,Ikeda,True
6215,CA,77400072,CITY,Dauphin,True
6216,BR,3448057,CITY,Sapopema,True
6217,US,5127305,CITY,Monroe,True
6218,BR,3461320,CITY,Indaiabira,True
6219,BR,3388092,CITY,Sao Tome,True
6220,CA,5883638,CITY,Algoma,True
6221,ZA,8347360,CITY,Lejweleputswa,True
6222,TR,8632396,CITY,Karacasu,True
6223,JP,11612706,CITY,Hakusan,True
6224,JP,2110774,CITY,Togane,True
6225,TR,746940,CITY,Gerede,True
6226,NL,2754454,CITY,Hellevoetsluis,True
6227,BR,6319018,CITY,Caridade do Piaui,True
6228,JP,1847966,CITY,Akashi,True
6229,JP,1853662,CITY,Otake,True
6230,PT,2267254,CITY,Lagoa,True
6231,BR,3408337,CITY,Assu,True
6232,JP,1854803,CITY,Obu,True
6233,JP,92400021,CITY,Sakaiminato-shi,True
6234,BR,3451152,CITY,Rio do Sul,True
6235,IT,3177837,CITY,Cremona,True
6236,FI,639406,CITY,Riihimaki,True
6237,BR,6321980,CITY,Pedro Canario,True
6238,JP,1853655,CITY,Ōta,True
6239,BR,3468894,CITY,Brumadinho,True
6240,DE,2821806,CITY,Nordsachsen,True
6241,BR,3731286,CITY,Bujari,True
6242,BR,3452191,CITY,Putinga,True
6243,JP,1861107,CITY,Izumi,True
6244,BR,6323866,CITY,Ribeiraozinho,True
6245,IE,2962745,CITY,Macroom,True
6246,FR,2970140,CITY,Vendee,True
6247,BR,3458333,CITY,Luz,True
6248,BR,6322885,CITY,Nova Cantu,True
6249,BR,6324274,CITY,Nova Mamore,True
6250,BR,3388046,CITY,Sape,True
6251,RO,685785,CITY,Bailesti,True
6252,BR,3450671,CITY,Salinas,True
6253,BR,3467272,CITY,Capim Grosso,True
6254,RO,6945426,CITY,Pascani,True
6255,AR,3832132,CITY,Zapala,True
6256,BR,3446718,CITY,Taruma,True
6257,BR,3445782,CITY,Umuarama,True
6258,NL,2756429,CITY,Ede,True
6259,BR,3389361,CITY,Santa Quiteria,True
6260,IT,2523964,CITY,Oristano,True
6261,GB,3333170,CITY,Medway,True
6262,SE,2667876,CITY,Torsby,True
6263,MX,3530594,CITY,Ciudad Madero,True
6264,JP,1849372,CITY,Uji,True
6265,JP,1858836,CITY,Konan,True
6266,MX,8582237,CITY,Tejupilco,True
6267,FR,3012051,CITY,Jura,True
6268,AR,3862351,CITY,Caseros,True
6269,DE,6553050,CITY,Leverkusen,True
6270,BR,3393792,CITY,Novo Lino,True
6271,TR,746574,CITY,Gonen,True
6272,PT,2263823,CITY,Rio Maior,True
6273,BR,3450846,CITY,Rubiacea,True
6274,DE,2874242,CITY,Main Kinzig,True
6275,RO,674649,CITY,Livezi,True
6276,US,4149007,CITY,Broward,True
6277,BR,3388173,CITY,Sao Pedro do Piaui,True
6278,BR,6316873,CITY,Cidelandia,True
6279,TR,320448,CITY,Bulanik,True
6280,BR,3472603,CITY,Alfenas,True
6281,DE,2825001,CITY,Sudliche Weinstrasse,True
6282,BR,6320019,CITY,Sigefredo Pacheco,True
6283,CA,77400118,CITY,St John s,True
6284,MA,2529649,CITY,Taroudant,True
6285,NO,54040022,CITY,Nesodden,True
6286,BR,6323929,CITY,Cachoeira Dourada,True
6287,BR,3407126,CITY,Aroazes,True
6288,FI,9610648,CITY,North Eastern Savonia,True
6289,US,4167060,CITY,Orange,True
6290,SA,10972353,CITY,Baysh,True
6291,BR,6317020,CITY,Divinolandia de Minas,True
6292,BR,3455459,CITY,Palmas,True
6293,JP,6822155,CITY,Midori,True
6294,DK,2624843,CITY,Allerød Municipality,True
6295,MX,3995050,CITY,Nava,True
6296,TR,300791,CITY,Simav,True
6297,BR,3401340,CITY,Cupira,True
6298,BR,3405061,CITY,Boqueirao,True
6299,CA,5971840,CITY,Hastings,True
6300,BR,6320328,CITY,Fagundes,True
6301,JP,11612460,CITY,Miyawaka,True
6302,TR,301770,CITY,Saricam,True
6303,BR,3455786,CITY,Orizona,True
6304,BD,1337177,CITY,Narsingdi,True
6305,BR,3465661,CITY,Congonhinhas,True
6306,AR,3855666,CITY,Famailla,True
6307,JP,7383988,CITY,Hioki,True
6308,BR,3464586,CITY,Dois Lajeados,True
6309,SA,108435,CITY,Ar Rass,True
6310,GB,3333229,CITY,Edinburgh,True
6311,BR,3446652,CITY,Telemaco Borba,True
6312,BR,6320561,CITY,Pedra,True
6313,BR,3388622,CITY,Sao Joao do Cariri,True
6314,CA,6059891,CITY,Longueuil,True
6315,GB,2657311,CITY,Anglesey,True
6316,JP,1862462,CITY,Hiratsuka,True
6317,BR,3467956,CITY,Cambui,True
6318,DE,2947109,CITY,Bodensee,True
6319,RO,683365,CITY,Buhusi,True
6320,BR,3408100,CITY,Alagoa Grande,True
6321,BR,3390288,CITY,Rio Largo,True
6322,BR,3466763,CITY,Casimiro de Abreu,True
6323,MX,8583931,CITY,Teabo,True
6324,NL,2751073,CITY,Medemblik,True
6325,AR,3861445,CITY,Chilecito,True
6326,NL,2754697,CITY,Heemskerk,True
6327,NL,2751687,CITY,Leusden,True
6328,IT,3170146,CITY,Pordenone,True
6329,BR,3453419,CITY,Planaltina do Parana,True
6330,BR,6321840,CITY,Sao Thome das Letras,True
6331,BR,3474574,CITY,Palmas,True
6332,MX,3522790,CITY,Naucalpan,True
6333,MX,3516271,CITY,Tantoyuca,True
6334,SE,2687693,CITY,Nykvarn,True
6335,BR,6317468,CITY,Leoberto Leal,True
6336,SE,2671392,CITY,Strangnas,True
6337,BR,3446392,CITY,Tocantins,True
6338,MX,8582180,CITY,San Sebastian del Oeste,True
6339,TR,325303,CITY,Afyonkarahisar,True
6340,DE,6553026,CITY,Monchengladbach,True
6341,DE,2857458,CITY,Oldenburg,True
6342,MX,4003662,CITY,Santa Cruz de Juventino Rosas,True
6343,MX,8582246,CITY,Timilpan,True
6344,BR,3462367,CITY,Goioxim,True
6345,MX,6955081,CITY,El Bosque,True
6346,JP,6822211,CITY,Chita,True
6347,JP,2130452,CITY,Chitose,True
6348,AR,3433658,CITY,Gualeguaychu,True
6349,BR,3407875,CITY,Altaneira,True
6350,US,5426503,CITY,Jefferson,True
6351,BR,3451182,CITY,Rio do Campo,True
6352,US,4931378,CITY,Bristol,True
6353,GB,3333244,CITY,Monmouthshire,True
6354,BR,6317832,CITY,Ouroeste,True
6355,BD,1337166,CITY,Rajshahi,True
6356,BR,3386198,CITY,Traipu,True
6357,BR,3463761,CITY,Estrela,True
6358,FR,2975926,CITY,Sarthe,True
6359,TR,321426,CITY,Bergama,True
6360,MX,3815324,CITY,Huamantla,True
6361,BR,3466698,CITY,Cataguases,True
6362,BR,3465059,CITY,Cubatao,True
6363,TR,301251,CITY,Selendi,True
6364,MX,3994912,CITY,Nochistlan de Mejia,True
6365,TR,309415,CITY,Karapinar,True
6366,JP,2112409,CITY,Kaminoyama,True
6367,SE,2667599,CITY,Tranemo,True
6368,BR,6318842,CITY,Urupa,True
6369,BR,6318208,CITY,Salto do Lontra,True
6370,CA,6159368,CITY,Sunbury,True
6371,BR,3468904,CITY,Brochier,True
6372,TR,301209,CITY,Semdinli,True
6373,JP,7451523,CITY,Ono,True
6374,RO,679518,CITY,Deleni,True
6375,BR,3445528,CITY,Varzea da Roca,True
6376,AR,3841673,CITY,Pehuenches,True
6377,GB,3333158,CITY,Kent,True
6378,BR,3461642,CITY,Iacanga,True
6379,BR,3458330,CITY,Bom Retiro,True
6380,AR,3860259,CITY,Capital,True
6381,JP,1863426,CITY,Haebaru,True
6382,BR,3455061,CITY,Paranapanema,True
6383,BR,3400739,CITY,Esperantinopolis,True
6384,BR,3402893,CITY,Carire,True
6385,BR,3467609,CITY,Cananeia,True
6386,BR,3468902,CITY,Brodowski,True
6387,JP,7443158,CITY,Misato,True
6388,MX,3521051,CITY,Puente de Ixtla,True
6389,TR,9552840,CITY,Cukurova,True
6390,EG,52200089,CITY,El Qanater El Khayreya,True
6391,NO,54040057,CITY,Gjovik,True
6392,MX,3526538,CITY,Jesus Carranza,True
6393,NL,12022126,CITY,Het Hogeland,True
6394,BR,3449062,CITY,Sao Goncalo do Abaete,True
6395,BR,3462499,CITY,General Carneiro,True
6396,BR,3396786,CITY,Lagoa do Carro,True
6397,FI,52300001,CITY,Suupohja,True
6398,GB,3333234,CITY,Perth and Kinross,True
6399,BR,3463450,CITY,Felixlandia,True
6400,MX,4022983,CITY,Doctor Mora,True
6401,BR,3472831,CITY,Agudo,True
6402,RO,683022,CITY,Municipiul Calarasi,True
6403,JP,11611931,CITY,Nishitokyo,True
6404,BR,3404117,CITY,Caico,True
6405,BR,50400018,CITY,Sao Jeronimo da Serra,True
6406,JP,1853190,CITY,Sakaide,True
6407,BR,6322891,CITY,Nova Olimpia,True
6408,BR,3460594,CITY,Itatinga,True
6409,BR,3385635,CITY,Uruoca,True
6410,MX,3531200,CITY,Chalco de Diaz Covarrubias,True
6411,BR,3460892,CITY,Itaguaru,True
6412,JP,1851454,CITY,Sumida,True
6413,BR,6323884,CITY,Uniao do Sul,True
6414,BR,3450401,CITY,Santa Barbara do Sul,True
6415,BR,3470636,CITY,Barra Mansa,True
6416,DK,2624502,CITY,Assens,True
6417,JP,1852225,CITY,Shimonoseki,True
6418,AR,3838564,CITY,Rosario de la Frontera,True
6419,GB,2647071,CITY,Herefordshire,True
6420,JP,1853415,CITY,Ranzan,True
6421,EG,349158,CITY,Shibin El Kom,True
6422,MX,3514002,CITY,Zontecomatlan,True
6423,NO,3137115,CITY,Stavanger,True
6424,BR,6319879,CITY,Caracol,True
6425,BR,3446783,CITY,Taquari,True
6426,JP,11027142,CITY,Kamisato,True
6427,JP,1856938,CITY,Mitake,True
6428,JP,1861212,CITY,Iwakuni,True
6429,BR,6324224,CITY,Gloria,True
6430,BR,3390682,CITY,Remanso,True
6431,US,5383537,CITY,Placer,True
6432,KZ,610611,CITY,Aktobe,True
6433,BR,6323532,CITY,Nova Esperanca do Sul,True
6434,RO,668342,CITY,Sacalaz,True
6435,EG,52200118,CITY,Atfih,True
6436,BR,3394892,CITY,Miguel Alves,True
6437,DE,2875115,CITY,Luneburg,True
6438,AR,3835994,CITY,Capital,True
6439,AE,51020001,CITY,Sector 1,True
6440,AR,6693229,CITY,San Nicolas,True
6441,NL,54020011,CITY,Utrechtse Heuvelrug,True
6442,BR,3402000,CITY,Codo,True
6443,JP,6822220,CITY,Ena,True
6444,KZ,1520172,CITY,Petropavl,True
6445,BR,3406429,CITY,Barcarena,True
6446,SE,2713971,CITY,Forshaga,True
6447,BR,3459796,CITY,Joao Monlevade,True
6448,BR,3461512,CITY,Ichu,True
6449,BR,3448980,CITY,Sao Joao,True
6450,BR,3393231,CITY,Palmeirina,True
6451,CA,5958506,CITY,Frontenac,True
6452,CA,5943542,CITY,Dufferin,True
6453,SE,2688250,CITY,Norrtalje,True
6454,DE,2956708,CITY,Alzey Worms,True
6455,NO,3135381,CITY,Sunndal,True
6456,BR,3458363,CITY,Luis Antonio,True
6457,BR,3444830,CITY,Xaxim,True
6458,BR,3460107,CITY,Jaragua,True
6459,MX,6942829,CITY,Comondu,True
6460,BR,3461045,CITY,Irajuba,True
6461,BR,3455362,CITY,Palmeiras de Goias,True
6462,MX,3533079,CITY,Aldama,True
6463,SE,8132578,CITY,Ragunda,True
6464,BR,3407002,CITY,Assuncao,True
6465,IT,3177088,CITY,Ferrara,True
6466,JP,2130705,CITY,Akabira,True
6467,BR,3472311,CITY,Amparo,True
6468,JP,1851155,CITY,Takahama,True
6469,JP,1865078,CITY,Asahi,True
6470,IT,3168670,CITY,Salerno,True
6471,BR,6323726,CITY,Aral Moreira,True
6472,BR,3478366,CITY,Pranchita,True
6473,AR,52000045,CITY,Trenque Lauquen,True
6474,BR,3460734,CITY,Itaperucu,True
6475,DE,2843774,CITY,Rottal Inn,True
6476,BR,6320943,CITY,Maetinga,True
6477,MX,8582222,CITY,Morelos,True
6478,MX,3987500,CITY,San Buenaventura,True
6479,AR,3435352,CITY,Colon,True
6480,JP,11611611,CITY,Ogi,True
6481,MX,7778820,CITY,Bolanos,True
6482,AR,3428975,CITY,San Javier,True
6483,BR,3402164,CITY,Chorozinho,True
6484,JP,2112143,CITY,Koori,True
6485,BR,6318194,CITY,Ruropolis,True
6486,TR,321136,CITY,Bigadic,True
6487,BR,3445500,CITY,Vargem Grande do Sul,True
6488,BR,3456292,CITY,Nilo Pecanha,True
6489,CH,2659836,CITY,Lugano,True
6490,JP,7413151,CITY,Kamiamakusa,True
6491,BR,6319639,CITY,Amapa do Maranhao,True
6492,BR,3469456,CITY,Bom Jardim de Goias,True
6493,MX,3531177,CITY,Champoton,True
6494,SE,2723287,CITY,Bastad,True
6495,JP,2111884,CITY,Miyako,True
6496,BR,3456159,CITY,Nova Independencia,True
6497,JP,7415914,CITY,Minami-Alps,True
6498,NL,2745673,CITY,Velsen,True
6499,DE,6553021,CITY,Bremer,True
6500,SE,2687509,CITY,Ockero,True
6501,ZA,8347481,CITY,Ekurhuleni,True
6502,EG,354364,CITY,Kafr Az Zayyat,True
6503,US,5435465,CITY,Pueblo,True
6504,NL,54020023,CITY,Gemert Bakel,True
6505,JP,1850818,CITY,Taketoyo,True
6506,BR,3479329,CITY,Paraiso do Tocantins,True
6507,FR,2975248,CITY,Seine Maritime,True
6508,JP,7443156,CITY,Kitaakita,True
6509,BR,3470073,CITY,Bento Goncalves,True
6510,JP,1858794,CITY,Konosu,True
6511,BR,6322978,CITY,Santa Tereza do Oeste,True
6512,BR,3459462,CITY,Jundiai,True
6513,MX,8583750,CITY,Medellin,True
6514,BR,3399388,CITY,Fortaleza dos Nogueiras,True
6515,BR,3453279,CITY,Poloni,True
6516,BR,3453315,CITY,Pocone,True
6517,RO,664437,CITY,Turnu Magurele,True
6518,BR,3459907,CITY,Jesuania,True
6519,PT,2268946,CITY,Coruche,True
6520,BR,6316349,CITY,Alto Alegre do Maranhao,True
6521,BR,3399527,CITY,Flores do Piaui,True
6522,BR,3472128,CITY,Anitapolis,True
6523,BR,3469294,CITY,Bonito,True
6524,JP,1852984,CITY,Sanjō,True
6525,DE,6554820,CITY,Pirmasens,True
6526,ZA,55500001,CITY,Umgungundlovu,True
6527,BR,3456395,CITY,Naque,True
6528,JP,7407414,CITY,Itoshima,True
6529,DE,6553086,CITY,Gelsenkirchen,True
6530,JP,11524139,CITY,Hokuto,True
6531,BR,3460728,CITY,Itapetininga,True
6532,US,4834162,CITY,Fairfield,True
6533,BR,3455142,CITY,Parai,True
6534,TR,740881,CITY,Osmaneli,True
6535,BR,6317835,CITY,Pacaraima,True
6536,JP,7465530,CITY,Yokoshibahikari,True
6537,BR,3398077,CITY,Ipueiras,True
6538,BR,3453437,CITY,Pium,True
6539,AR,3429777,CITY,Iguazu,True
6540,US,4684904,CITY,Dallas,True
6541,JP,1860024,CITY,Karuizawa,True
6542,NO,6453371,CITY,Vindafjord,True
