,country_code,region_id,gender,age
439,MA,2542007,GENDER_MALE,AGE_18_24
440,MA,2542007,GENDER_MALE,AGE_25_34
441,MA,2542007,GENDER_MALE,AGE_35_44
442,MA,2542007,GENDER_MALE,AGE_45_54
443,MA,2542007,GENDER_MALE,AGE_55_100
444,AE,290557,GENDER_FEMALE,AGE_13_17
445,AE,290557,GENDER_FEMALE,AGE_18_24
446,AE,290557,GENDER_FEMALE,AGE_25_34
447,AE,290557,GENDER_FEMALE,AGE_35_44
448,AE,290557,GENDER_FEMALE,AGE_45_54
449,AE,290557,GENDER_FEMALE,AGE_55_100
450,AE,290557,GENDER_MALE,AGE_13_17
451,AE,290557,GENDER_MALE,AGE_18_24
452,AE,290557,GENDER_MALE,AGE_25_34
453,AE,290557,GENDER_MALE,AGE_35_44
454,AE,290557,GENDER_MALE,AGE_45_54
455,AE,290557,GENDER_MALE,AGE_55_100
456,LK,1227603,GENDER_FEMALE,AGE_13_17
457,LK,1227603,GENDER_FEMALE,AGE_18_24
458,LK,1227603,GENDER_FEMALE,AGE_25_34
459,LK,1227603,GENDER_FEMALE,AGE_35_44
460,LK,1227603,GENDER_FEMALE,AGE_45_54
461,LK,1227603,GENDER_FEMALE,AGE_55_100
462,LK,1227603,GENDER_MALE,AGE_13_17
463,LK,1227603,GENDER_MALE,AGE_18_24
464,LK,1227603,GENDER_MALE,AGE_25_34
465,LK,1227603,GENDER_MALE,AGE_35_44
466,LK,1227603,GENDER_MALE,AGE_45_54
467,LK,1227603,GENDER_MALE,AGE_55_100
468,HU,719819,GENDER_FEMALE,AGE_13_17
469,HU,719819,GENDER_FEMALE,AGE_18_24
470,HU,719819,GENDER_FEMALE,AGE_25_34
471,HU,719819,GENDER_FEMALE,AGE_35_44
472,HU,719819,GENDER_FEMALE,AGE_45_54
473,HU,719819,GENDER_FEMALE,AGE_55_100
474,HU,719819,GENDER_MALE,AGE_13_17
475,HU,719819,GENDER_MALE,AGE_18_24
476,HU,719819,GENDER_MALE,AGE_25_34
477,HU,719819,GENDER_MALE,AGE_35_44
478,HU,719819,GENDER_MALE,AGE_45_54
479,HU,719819,GENDER_MALE,AGE_55_100
480,LB,272103,GENDER_FEMALE,AGE_13_17
481,LB,272103,GENDER_FEMALE,AGE_18_24
482,LB,272103,GENDER_FEMALE,AGE_25_34
483,LB,272103,GENDER_FEMALE,AGE_35_44
484,LB,272103,GENDER_FEMALE,AGE_45_54
485,LB,272103,GENDER_FEMALE,AGE_55_100
486,LB,272103,GENDER_MALE,AGE_13_17
487,LB,272103,GENDER_MALE,AGE_18_24
488,LB,272103,GENDER_MALE,AGE_25_34
489,LB,272103,GENDER_MALE,AGE_35_44
490,LB,272103,GENDER_MALE,AGE_45_54
491,LB,272103,GENDER_MALE,AGE_55_100
492,CH,2658434,GENDER_FEMALE,AGE_13_17
493,CH,2658434,GENDER_FEMALE,AGE_18_24
494,CH,2658434,GENDER_FEMALE,AGE_25_34
495,CH,2658434,GENDER_FEMALE,AGE_35_44
496,CH,2658434,GENDER_FEMALE,AGE_45_54
497,CH,2658434,GENDER_FEMALE,AGE_55_100
498,CH,2658434,GENDER_MALE,AGE_13_17
499,CH,2658434,GENDER_MALE,AGE_18_24
500,CH,2658434,GENDER_MALE,AGE_25_34
501,CH,2658434,GENDER_MALE,AGE_35_44
502,CH,2658434,GENDER_MALE,AGE_45_54
503,CH,2658434,GENDER_MALE,AGE_55_100
504,JP,1861060,GENDER_FEMALE,AGE_13_17
505,JP,1861060,GENDER_FEMALE,AGE_18_24
506,JP,1861060,GENDER_FEMALE,AGE_25_34
507,JP,1861060,GENDER_FEMALE,AGE_35_44
508,JP,1861060,GENDER_FEMALE,AGE_45_54
509,JP,1861060,GENDER_FEMALE,AGE_55_100
510,JP,1861060,GENDER_MALE,AGE_13_17
511,JP,1861060,GENDER_MALE,AGE_18_24
512,JP,1861060,GENDER_MALE,AGE_25_34
513,JP,1861060,GENDER_MALE,AGE_35_44
514,JP,1861060,GENDER_MALE,AGE_45_54
515,JP,1861060,GENDER_MALE,AGE_55_100
516,SE,2661886,GENDER_FEMALE,AGE_13_17
517,SE,2661886,GENDER_FEMALE,AGE_18_24
518,SE,2661886,GENDER_FEMALE,AGE_25_34
