,level,name,country_code,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
4423,city,Srinagar,IN,AGE_18_24,1255635,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1255635'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080408430762511F4863605F551EB8', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4424,city,Srinagar,IN,AGE_25_34,1255635,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1255635'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843074EB42333D251855619C1', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4425,city,Srinagar,IN,AGE_35_44,1255635,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1255635'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025080408430775B1F63B78DEBF5D8CC5', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4426,city,Srinagar,IN,AGE_55_100,1255635,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1255635'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843081B2688D13DA1205AE584', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4427,city,Haridwar,IN,AGE_13_17,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804084308721DAB18902CD55CA4C5', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4428,city,Srinagar,IN,AGE_45_54,1255635,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1255635'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804084307C57692FC82F91A5417D1', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4429,city,Haridwar,IN,AGE_25_34,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843087342C3CC3A091057AC18', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4430,city,Haridwar,IN,AGE_18_24,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843083C1EC0E28DE5F257AB98', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4431,city,Haridwar,IN,AGE_35_44,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843097342C3CC3A091057AC26', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4432,city,Haridwar,IN,AGE_55_100,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202508040843091B689C46ED20035676C9', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
4433,city,Haridwar,IN,AGE_45_54,1270351,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1270351'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250804084309C9D54A3FE53092560111', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 4}}",0,1000,4,2025-08-04 00:43:16.885405
